SF_Id,Name,Object,Field,Before,After,Source,Action,Timestamp
a0BWR0000083yUP2AY,AGR-0932,Agreement__c,*record*,"{""Id"": ""a0BWR0000083yUP2AY"", ""Name"": ""AGR-0932"", ""Opportunity__c"": ""006WR00000wkEbKYAU"", ""Opportunity__r"": {""attributes"": {""type"": ""Opportunity"", ""url"": ""/services/data/v59.0/sobjects/Opportunity/006WR00000wkEbKYAU""}, ""Name"": ""The Meadows at Westlake Village""}, ""Status__c"": ""Review"", ""Agreement_Type__c"": ""EMA"", ""Signed_Date__c"": null, ""IronClad_ID__c"": null, ""IronClad_Stage__c"": null, ""CreatedDate"": ""2026-03-24T15:26:28.000+0000"", ""LastModifiedDate"": ""2026-03-24T15:26:28.000+0000"", ""Notes__c"": null}",(would be deleted),TM_review_2026-05-04,DryRun-Delete,2026-05-07T11:48:48.549623
a0BWR0000083yUQ2AY,AGR-0933,Agreement__c,*record*,"{""Id"": ""a0BWR0000083yUQ2AY"", ""Name"": ""AGR-0933"", ""Opportunity__c"": ""006WR00000wkEbKYAU"", ""Opportunity__r"": {""attributes"": {""type"": ""Opportunity"", ""url"": ""/services/data/v59.0/sobjects/Opportunity/006WR00000wkEbKYAU""}, ""Name"": ""The Meadows at Westlake Village""}, ""Status__c"": ""Review"", ""Agreement_Type__c"": ""Bulk"", ""Signed_Date__c"": null, ""IronClad_ID__c"": null, ""IronClad_Stage__c"": null, ""CreatedDate"": ""2026-03-24T15:26:28.000+0000"", ""LastModifiedDate"": ""2026-03-24T15:26:28.000+0000"", ""Notes__c"": null}",(would be deleted),TM_review_2026-05-04,DryRun-Delete,2026-05-07T11:48:48.549623
a0BWR0000083yUS2AY,AGR-0935,Agreement__c,*record*,"{""Id"": ""a0BWR0000083yUS2AY"", ""Name"": ""AGR-0935"", ""Opportunity__c"": ""006WR00000wkEbLYAU"", ""Opportunity__r"": {""attributes"": {""type"": ""Opportunity"", ""url"": ""/services/data/v59.0/sobjects/Opportunity/006WR00000wkEbLYAU""}, ""Name"": ""Brookside Terrace Apartments""}, ""Status__c"": ""Review"", ""Agreement_Type__c"": ""EMA"", ""Signed_Date__c"": null, ""IronClad_ID__c"": null, ""IronClad_Stage__c"": null, ""CreatedDate"": ""2026-03-24T15:26:28.000+0000"", ""LastModifiedDate"": ""2026-03-24T15:26:28.000+0000"", ""Notes__c"": null}",(would be deleted),TM_review_2026-05-04,DryRun-Delete,2026-05-07T11:48:48.549623
a0BWR0000083yUT2AY,AGR-0936,Agreement__c,*record*,"{""Id"": ""a0BWR0000083yUT2AY"", ""Name"": ""AGR-0936"", ""Opportunity__c"": ""006WR00000wkEbLYAU"", ""Opportunity__r"": {""attributes"": {""type"": ""Opportunity"", ""url"": ""/services/data/v59.0/sobjects/Opportunity/006WR00000wkEbLYAU""}, ""Name"": ""Brookside Terrace Apartments""}, ""Status__c"": ""Review"", ""Agreement_Type__c"": ""Bulk"", ""Signed_Date__c"": null, ""IronClad_ID__c"": null, ""IronClad_Stage__c"": null, ""CreatedDate"": ""2026-03-24T15:26:28.000+0000"", ""LastModifiedDate"": ""2026-03-24T15:26:28.000+0000"", ""Notes__c"": null}",(would be deleted),TM_review_2026-05-04,DryRun-Delete,2026-05-07T11:48:48.549623
a0BWR0000083yUV2AY,AGR-0938,Agreement__c,*record*,"{""Id"": ""a0BWR0000083yUV2AY"", ""Name"": ""AGR-0938"", ""Opportunity__c"": ""006WR00000wkEbMYAU"", ""Opportunity__r"": {""attributes"": {""type"": ""Opportunity"", ""url"": ""/services/data/v59.0/sobjects/Opportunity/006WR00000wkEbMYAU""}, ""Name"": ""Gloria Homes""}, ""Status__c"": ""Paused"", ""Agreement_Type__c"": ""NEMA"", ""Signed_Date__c"": null, ""IronClad_ID__c"": ""IC-1696"", ""IronClad_Stage__c"": ""paused"", ""CreatedDate"": ""2026-03-24T15:26:28.000+0000"", ""LastModifiedDate"": ""2026-05-05T16:06:17.000+0000"", ""Notes__c"": null}",(would be deleted),TM_review_2026-05-04,DryRun-Delete,2026-05-07T11:48:48.549623
a0BWR0000083yUW2AY,AGR-0939,Agreement__c,*record*,"{""Id"": ""a0BWR0000083yUW2AY"", ""Name"": ""AGR-0939"", ""Opportunity__c"": ""006WR00000wkEbMYAU"", ""Opportunity__r"": {""attributes"": {""type"": ""Opportunity"", ""url"": ""/services/data/v59.0/sobjects/Opportunity/006WR00000wkEbMYAU""}, ""Name"": ""Gloria Homes""}, ""Status__c"": ""Review"", ""Agreement_Type__c"": ""Bulk"", ""Signed_Date__c"": null, ""IronClad_ID__c"": null, ""IronClad_Stage__c"": null, ""CreatedDate"": ""2026-03-24T15:26:28.000+0000"", ""LastModifiedDate"": ""2026-03-24T15:26:28.000+0000"", ""Notes__c"": null}",(would be deleted),TM_review_2026-05-04,DryRun-Delete,2026-05-07T11:48:48.549623
a0BWR0000083yUY2AY,AGR-0941,Agreement__c,*record*,"{""Id"": ""a0BWR0000083yUY2AY"", ""Name"": ""AGR-0941"", ""Opportunity__c"": ""006WR00000wkEbNYAU"", ""Opportunity__r"": {""attributes"": {""type"": ""Opportunity"", ""url"": ""/services/data/v59.0/sobjects/Opportunity/006WR00000wkEbNYAU""}, ""Name"": ""Parthenia Terrace""}, ""Status__c"": ""Review"", ""Agreement_Type__c"": ""EMA"", ""Signed_Date__c"": null, ""IronClad_ID__c"": null, ""IronClad_Stage__c"": null, ""CreatedDate"": ""2026-03-24T15:26:28.000+0000"", ""LastModifiedDate"": ""2026-03-24T15:26:28.000+0000"", ""Notes__c"": null}",(would be deleted),TM_review_2026-05-04,DryRun-Delete,2026-05-07T11:48:48.549623
a0BWR0000083yUZ2AY,AGR-0942,Agreement__c,*record*,"{""Id"": ""a0BWR0000083yUZ2AY"", ""Name"": ""AGR-0942"", ""Opportunity__c"": ""006WR00000wkEbNYAU"", ""Opportunity__r"": {""attributes"": {""type"": ""Opportunity"", ""url"": ""/services/data/v59.0/sobjects/Opportunity/006WR00000wkEbNYAU""}, ""Name"": ""Parthenia Terrace""}, ""Status__c"": ""Review"", ""Agreement_Type__c"": ""Bulk"", ""Signed_Date__c"": null, ""IronClad_ID__c"": null, ""IronClad_Stage__c"": null, ""CreatedDate"": ""2026-03-24T15:26:28.000+0000"", ""LastModifiedDate"": ""2026-03-24T15:26:28.000+0000"", ""Notes__c"": null}",(would be deleted),TM_review_2026-05-04,DryRun-Delete,2026-05-07T11:48:48.549623
a0BWR0000083yUi2AI,AGR-0951,Agreement__c,*record*,"{""Id"": ""a0BWR0000083yUi2AI"", ""Name"": ""AGR-0951"", ""Opportunity__c"": ""006WR00000wkEbVYAU"", ""Opportunity__r"": {""attributes"": {""type"": ""Opportunity"", ""url"": ""/services/data/v59.0/sobjects/Opportunity/006WR00000wkEbVYAU""}, ""Name"": ""CitiFront Apartments""}, ""Status__c"": ""Review"", ""Agreement_Type__c"": ""EMA"", ""Signed_Date__c"": null, ""IronClad_ID__c"": null, ""IronClad_Stage__c"": null, ""CreatedDate"": ""2026-03-24T15:26:28.000+0000"", ""LastModifiedDate"": ""2026-03-24T15:26:28.000+0000"", ""Notes__c"": null}",(would be deleted),TM_review_2026-05-04,DryRun-Delete,2026-05-07T11:48:48.549623
a0BWR0000083yUj2AI,AGR-0952,Agreement__c,*record*,"{""Id"": ""a0BWR0000083yUj2AI"", ""Name"": ""AGR-0952"", ""Opportunity__c"": ""006WR00000wkEbVYAU"", ""Opportunity__r"": {""attributes"": {""type"": ""Opportunity"", ""url"": ""/services/data/v59.0/sobjects/Opportunity/006WR00000wkEbVYAU""}, ""Name"": ""CitiFront Apartments""}, ""Status__c"": ""Review"", ""Agreement_Type__c"": ""Bulk"", ""Signed_Date__c"": null, ""IronClad_ID__c"": null, ""IronClad_Stage__c"": null, ""CreatedDate"": ""2026-03-24T15:26:28.000+0000"", ""LastModifiedDate"": ""2026-03-24T15:26:28.000+0000"", ""Notes__c"": null}",(would be deleted),TM_review_2026-05-04,DryRun-Delete,2026-05-07T11:48:48.549623
a0BWR0000083yVe2AI,AGR-1009,Agreement__c,*record*,"{""Id"": ""a0BWR0000083yVe2AI"", ""Name"": ""AGR-1009"", ""Opportunity__c"": ""006WR00000wkEbqYAE"", ""Opportunity__r"": {""attributes"": {""type"": ""Opportunity"", ""url"": ""/services/data/v59.0/sobjects/Opportunity/006WR00000wkEbqYAE""}, ""Name"": ""Purgatory Creek Townhomes""}, ""Status__c"": ""Review"", ""Agreement_Type__c"": ""EMA"", ""Signed_Date__c"": null, ""IronClad_ID__c"": null, ""IronClad_Stage__c"": null, ""CreatedDate"": ""2026-03-24T15:26:28.000+0000"", ""LastModifiedDate"": ""2026-03-24T15:26:28.000+0000"", ""Notes__c"": null}",(would be deleted),TM_review_2026-05-04,DryRun-Delete,2026-05-07T11:48:48.549623
a0BWR0000083yVf2AI,AGR-1010,Agreement__c,*record*,"{""Id"": ""a0BWR0000083yVf2AI"", ""Name"": ""AGR-1010"", ""Opportunity__c"": ""006WR00000wkEbqYAE"", ""Opportunity__r"": {""attributes"": {""type"": ""Opportunity"", ""url"": ""/services/data/v59.0/sobjects/Opportunity/006WR00000wkEbqYAE""}, ""Name"": ""Purgatory Creek Townhomes""}, ""Status__c"": ""Review"", ""Agreement_Type__c"": ""Bulk"", ""Signed_Date__c"": null, ""IronClad_ID__c"": null, ""IronClad_Stage__c"": null, ""CreatedDate"": ""2026-03-24T15:26:28.000+0000"", ""LastModifiedDate"": ""2026-03-24T15:26:28.000+0000"", ""Notes__c"": null}",(would be deleted),TM_review_2026-05-04,DryRun-Delete,2026-05-07T11:48:48.549623
a0BWR000008ZFsP2AW,AGR-1492,Agreement__c,*record*,"{""Id"": ""a0BWR000008ZFsP2AW"", ""Name"": ""AGR-1492"", ""Opportunity__c"": ""006WR00000wkEc8YAE"", ""Opportunity__r"": {""attributes"": {""type"": ""Opportunity"", ""url"": ""/services/data/v59.0/sobjects/Opportunity/006WR00000wkEc8YAE""}, ""Name"": ""Bristol Square Apartments""}, ""Status__c"": ""Review"", ""Agreement_Type__c"": ""EMA"", ""Signed_Date__c"": null, ""IronClad_ID__c"": null, ""IronClad_Stage__c"": null, ""CreatedDate"": ""2026-04-28T23:38:02.000+0000"", ""LastModifiedDate"": ""2026-04-28T23:38:02.000+0000"", ""Notes__c"": ""Created 2026-04-28 from tracker xref to capture Melissa work-in-progress.""}",(would be deleted),TM_review_2026-05-04,DryRun-Delete,2026-05-07T11:48:48.549623
a0BWR000008ZFu12AG,AGR-1493,Agreement__c,*record*,"{""Id"": ""a0BWR000008ZFu12AG"", ""Name"": ""AGR-1493"", ""Opportunity__c"": ""006WR00000wkEcBYAU"", ""Opportunity__r"": {""attributes"": {""type"": ""Opportunity"", ""url"": ""/services/data/v59.0/sobjects/Opportunity/006WR00000wkEcBYAU""}, ""Name"": ""Heritage of Newark (FKA Newark Beach Estates)""}, ""Status__c"": ""Review"", ""Agreement_Type__c"": ""Bulk"", ""Signed_Date__c"": null, ""IronClad_ID__c"": null, ""IronClad_Stage__c"": null, ""CreatedDate"": ""2026-04-28T23:38:03.000+0000"", ""LastModifiedDate"": ""2026-04-28T23:38:03.000+0000"", ""Notes__c"": ""Created 2026-04-28 from tracker xref to capture Melissa work-in-progress.""}",(would be deleted),TM_review_2026-05-04,DryRun-Delete,2026-05-07T11:48:48.549623
a0BWR000008ZFxF2AW,AGR-1495,Agreement__c,*record*,"{""Id"": ""a0BWR000008ZFxF2AW"", ""Name"": ""AGR-1495"", ""Opportunity__c"": ""006WR00000wkEcDYAU"", ""Opportunity__r"": {""attributes"": {""type"": ""Opportunity"", ""url"": ""/services/data/v59.0/sobjects/Opportunity/006WR00000wkEcDYAU""}, ""Name"": ""The 1001 Apartments""}, ""Status__c"": ""Review"", ""Agreement_Type__c"": ""EMA"", ""Signed_Date__c"": null, ""IronClad_ID__c"": null, ""IronClad_Stage__c"": null, ""CreatedDate"": ""2026-04-28T23:38:04.000+0000"", ""LastModifiedDate"": ""2026-04-28T23:38:04.000+0000"", ""Notes__c"": ""Created 2026-04-28 from tracker xref to capture Melissa work-in-progress.""}",(would be deleted),TM_review_2026-05-04,DryRun-Delete,2026-05-07T11:48:48.549623
a0BWR000008ZIv72AG,AGR-1498,Agreement__c,*record*,"{""Id"": ""a0BWR000008ZIv72AG"", ""Name"": ""AGR-1498"", ""Opportunity__c"": ""006WR00000wkEbOYAU"", ""Opportunity__r"": {""attributes"": {""type"": ""Opportunity"", ""url"": ""/services/data/v59.0/sobjects/Opportunity/006WR00000wkEbOYAU""}, ""Name"": ""Patriot Place""}, ""Status__c"": ""Review"", ""Agreement_Type__c"": ""Bulk"", ""Signed_Date__c"": null, ""IronClad_ID__c"": null, ""IronClad_Stage__c"": null, ""CreatedDate"": ""2026-04-29T00:29:49.000+0000"", ""LastModifiedDate"": ""2026-04-29T00:29:49.000+0000"", ""Notes__c"": ""Created 2026-04-28 from Action-text xref to capture pursuit work in flight.""}",(would be deleted),TM_review_2026-05-04,DryRun-Delete,2026-05-07T11:48:48.549623
a0BWR000008ZIyL2AW,AGR-1500,Agreement__c,*record*,"{""Id"": ""a0BWR000008ZIyL2AW"", ""Name"": ""AGR-1500"", ""Opportunity__c"": ""006WR00000wkEcAYAU"", ""Opportunity__r"": {""attributes"": {""type"": ""Opportunity"", ""url"": ""/services/data/v59.0/sobjects/Opportunity/006WR00000wkEcAYAU""}, ""Name"": ""Creekside Apartments""}, ""Status__c"": ""Review"", ""Agreement_Type__c"": ""Bulk"", ""Signed_Date__c"": null, ""IronClad_ID__c"": null, ""IronClad_Stage__c"": null, ""CreatedDate"": ""2026-04-29T00:29:50.000+0000"", ""LastModifiedDate"": ""2026-04-29T00:29:50.000+0000"", ""Notes__c"": ""Created 2026-04-28 from Action-text xref to capture pursuit work in flight.""}",(would be deleted),TM_review_2026-05-04,DryRun-Delete,2026-05-07T11:48:48.549623
006WR00000xwHL3YAM,Killeen_MDU_The Bungalows,Opportunity,*record*,"{""Id"": ""006WR00000xwHL3YAM"", ""IsDeleted"": false, ""AccountId"": null, ""RecordTypeId"": ""012WR00000Ra0mkYAB"", ""Name"": ""Killeen_MDU_The Bungalows"", ""Description"": null, ""StageName"": ""PAL/ROE Complete"", ""Amount"": null, ""Probability"": 100.0, ""CloseDate"": ""2025-04-14"", ""Type"": null, ""NextStep"": null, ""LeadSource"": null, ""IsClosed"": false, ""IsWon"": false, ""ForecastCategory"": ""Closed"", ""ForecastCategoryName"": ""Closed"", ""CampaignId"": ""701WR00001IwJYsYAN"", ""HasOpportunityLineItem"": false, ""Pricebook2Id"": null, ""OwnerId"": ""005WR0000030R1hYAE"", ""CreatedDate"": ""2026-03-31T22:19:42.000+0000"", ""AgeInDays"": 36, ""CreatedById"": ""005WR000002ieYTYAY"", ""LastModifiedDate"": ""2026-05-04T17:00:01.000+0000"", ""LastModifiedById"": ""005WR000002ieYTYAY"", ""SystemModstamp"": ""2026-05-04T17:00:01.000+0000"", ""LastActivityDate"": null, ""LastActivityInDays"": null, ""PushCount"": 0, ""LastStageChangeDate"": ""2026-04-29T22:46:06.000+0000"", ""LastStageChangeInDays"": 7, ""FiscalQuarter"": 2, ""FiscalYear"": 2025, ""Fiscal"": ""2025 2"", ""ContactId"": null, ""LastViewedDate"": null, ""LastReferencedDate"": null, ""SyncedQuoteId"": null, ""ContractId"": null, ""HasOpenActivity"": false, ""HasOverdueTask"": false, ""LastAmountChangedHistoryId"": null, ""LastCloseDateChangedHistoryId"": null, ""IsPriorityRecord"": false, ""Budget_Confirmed__c"": false, ""Discovery_Completed__c"": false, ""ROI_Analysis_Completed__c"": false, ""Property_Unit__c"": null, ""Loss_Reason__c"": null, ""Special_Project__c"": null, ""Market_Sales_Lead__c"": null, ""Units__c"": 15.0, ""Property_Type__c"": null, ""Property_Category__c"": null, ""Build_Type__c"": null, ""Prospective_ISP__c"": null, ""Confirmed_ISP__c"": null, ""Property_Address__c"": ""710 E AVENUE G UNIT 1 KILLEEN TX 76541"", ""Property_City__c"": ""Killeen"", ""Property_State__c"": ""TX"", ""Property_Zip__c"": ""76541"", ""Monday_Item_ID__c"": null, ""Agreement_Name__c"": ""Killeen_MDU_The Bungalows"", ""SiteTracker_Project_ID__c"": null, ""SiteTracker_URL__c"": null, ""IronClad_URL__c"": null, ""Contact__c"": null, ""Stage_Icon__c"": ""?"", ""In_SiteTracker__c"": false, ""Agreements_Sign_Missing_IC__c"": 0.0, ""Sales_Status__c"": null, ""Notes_Count__c"": 1.0, ""Agreements_Signed_Missing_IC__c"": 1.0, ""Agreement_Count__c"": 1.0, ""Hold_Reason__c"": null, ""Portfolio__c"": null, ""Management_Company__c"": null, ""Incumbent_Provider__c"": null, ""Incumbent_Agreement_Type__c"": null, ""Incumbent_Agreement_Expiration__c"": null, ""Projected_Close_Date__c"": null, ""RE_Assigned__c"": ""005WR0000030R1hYAE"", ""Cancelled_EMA_Bulk_Count__c"": 0.0, ""Signed_PAL_Count__c"": 0.0, ""Franchise_Type__c"": ""In-Franchise"", ""Next_Action__c"": ""On hold. Owner Lisa Jean unreachable + doing construction; awaiting NID placement decision"", ""Next_Action_Date__c"": ""2026-05-07"", ""Property_Classification__c"": null, ""HOA__c"": false, ""New_Construction__c"": false, ""Confirmed_ISPs__c"": null, ""Prospective_ISPs__c"": null, ""Pipeline_Bucket__c"": null, ""Submitted_to_FiberFirst__c"": false, ""Submitted_to_Market__c"": false, ""Property_Location__c"": null, ""Closed_Notes__c"": null, ""FF_Notes__c"": null, ""Off_Hold_Date__c"": null, ""Sales_Handoff_Date__c"": null, ""Active_EMA_Bulk_Count__c"": 0.0, ""Latest_Note_Date__c"": ""2026-04-30T15:54:39.000+0000"", ""Latest_Note_Snippet__c"": ""[2026-04-30] 2026-04-29 MDU Pipeline Meeting - The Bungalows update from 4/29 call. Owner Lisa Jean is unreachable. Project on hold pending her construction activities. Niraj waiting to confirm whether NID can go on the side of the property. Feet-on-ground stop-bys haven't reached anyone."", ""Sub_Bucket__c"": null, ""Substatus__c"": null}",(would be deleted),TM_review_2026-05-04,DryRun-Delete,2026-05-07T11:48:48.549623
006WR00000xuzoQYAQ,Killeen_MDU_Bradley Arms,Opportunity,*record*,"{""Id"": ""006WR00000xuzoQYAQ"", ""IsDeleted"": false, ""AccountId"": null, ""RecordTypeId"": ""012WR00000Ra0mkYAB"", ""Name"": ""Killeen_MDU_Bradley Arms"", ""Description"": null, ""StageName"": ""PAL/ROE Complete"", ""Amount"": null, ""Probability"": 100.0, ""CloseDate"": ""2026-12-31"", ""Type"": null, ""NextStep"": null, ""LeadSource"": null, ""IsClosed"": false, ""IsWon"": false, ""ForecastCategory"": ""Closed"", ""ForecastCategoryName"": ""Closed"", ""CampaignId"": ""701WR00001IwJYsYAN"", ""HasOpportunityLineItem"": false, ""Pricebook2Id"": null, ""OwnerId"": ""005WR000003CD6DYAW"", ""CreatedDate"": ""2026-03-31T22:19:24.000+0000"", ""AgeInDays"": 36, ""CreatedById"": ""005WR000002ieYTYAY"", ""LastModifiedDate"": ""2026-05-06T17:23:08.000+0000"", ""LastModifiedById"": ""005WR000002ieYTYAY"", ""SystemModstamp"": ""2026-05-06T17:23:08.000+0000"", ""LastActivityDate"": null, ""LastActivityInDays"": null, ""PushCount"": 0, ""LastStageChangeDate"": ""2026-04-29T22:46:06.000+0000"", ""LastStageChangeInDays"": 7, ""FiscalQuarter"": 4, ""FiscalYear"": 2026, ""Fiscal"": ""2026 4"", ""ContactId"": null, ""LastViewedDate"": ""2026-05-06T17:23:08.000+0000"", ""LastReferencedDate"": ""2026-05-06T17:23:08.000+0000"", ""SyncedQuoteId"": null, ""ContractId"": null, ""HasOpenActivity"": false, ""HasOverdueTask"": false, ""LastAmountChangedHistoryId"": null, ""LastCloseDateChangedHistoryId"": null, ""IsPriorityRecord"": false, ""Budget_Confirmed__c"": false, ""Discovery_Completed__c"": false, ""ROI_Analysis_Completed__c"": false, ""Property_Unit__c"": null, ""Loss_Reason__c"": null, ""Special_Project__c"": null, ""Market_Sales_Lead__c"": null, ""Units__c"": 18.0, ""Property_Type__c"": null, ""Property_Category__c"": null, ""Build_Type__c"": null, ""Prospective_ISP__c"": null, ""Confirmed_ISP__c"": null, ""Property_Address__c"": ""1117 N 8TH ST UNIT 1 KILLEEN TX 76541"", ""Property_City__c"": ""Killeen"", ""Property_State__c"": ""TX"", ""Property_Zip__c"": ""76541"", ""Monday_Item_ID__c"": null, ""Agreement_Name__c"": ""Killeen_MDU_Bradley Arms"", ""SiteTracker_Project_ID__c"": null, ""SiteTracker_URL__c"": null, ""IronClad_URL__c"": null, ""Contact__c"": null, ""Stage_Icon__c"": ""?"", ""In_SiteTracker__c"": false, ""Agreements_Sign_Missing_IC__c"": 0.0, ""Sales_Status__c"": ""Reached Out - Pending Response"", ""Notes_Count__c"": 1.0, ""Agreements_Signed_Missing_IC__c"": 0.0, ""Agreement_Count__c"": 0.0, ""Hold_Reason__c"": null, ""Portfolio__c"": null, ""Management_Company__c"": null, ""Incumbent_Provider__c"": null, ""Incumbent_Agreement_Type__c"": null, ""Incumbent_Agreement_Expiration__c"": null, ""Projected_Close_Date__c"": null, ""RE_Assigned__c"": ""005WR0000030R1hYAE"", ""Cancelled_EMA_Bulk_Count__c"": 0.0, ""Signed_PAL_Count__c"": 0.0, ""Franchise_Type__c"": ""In-Franchise"", ""Next_Action__c"": null, ""Next_Action_Date__c"": null, ""Property_Classification__c"": null, ""HOA__c"": false, ""New_Construction__c"": false, ""Confirmed_ISPs__c"": null, ""Prospective_ISPs__c"": null, ""Pipeline_Bucket__c"": null, ""Submitted_to_FiberFirst__c"": true, ""Submitted_to_Market__c"": false, ""Property_Location__c"": null, ""Closed_Notes__c"": null, ""FF_Notes__c"": null, ""Off_Hold_Date__c"": null, ""Sales_Handoff_Date__c"": null, ""Active_EMA_Bulk_Count__c"": 0.0, ""Latest_Note_Date__c"": ""2026-04-24T16:23:27.000+0000"", ""Latest_Note_Snippet__c"": ""[2026-04-24] Weekly Tracker - 2026-04-24 - Status: PAL addedndum and Marketing Owner (tracker): (unassigned) PAL signed, waitin on PAL addendum and verbal on EMA"", ""Sub_Bucket__c"": null, ""Substatus__c"": null}",(would be deleted),TM_review_2026-05-04,DryRun-Delete,2026-05-07T11:48:48.549623
006WR00000xwGf7YAE,Killeen_MDU_117-121_W_Avenue_A,Opportunity,*record*,"{""Id"": ""006WR00000xwGf7YAE"", ""IsDeleted"": false, ""AccountId"": null, ""RecordTypeId"": ""012WR00000Ra0mkYAB"", ""Name"": ""Killeen_MDU_117-121_W_Avenue_A"", ""Description"": null, ""StageName"": ""Marketing/Bulk Complete"", ""Amount"": null, ""Probability"": 100.0, ""CloseDate"": ""2026-03-31"", ""Type"": null, ""NextStep"": null, ""LeadSource"": null, ""IsClosed"": false, ""IsWon"": false, ""ForecastCategory"": ""Closed"", ""ForecastCategoryName"": ""Closed"", ""CampaignId"": ""701WR00001IwJYsYAN"", ""HasOpportunityLineItem"": false, ""Pricebook2Id"": null, ""OwnerId"": ""005WR000003CD6DYAW"", ""CreatedDate"": ""2026-03-31T22:19:24.000+0000"", ""AgeInDays"": 36, ""CreatedById"": ""005WR000002ieYTYAY"", ""LastModifiedDate"": ""2026-05-06T18:21:29.000+0000"", ""LastModifiedById"": ""005WR000002ieYTYAY"", ""SystemModstamp"": ""2026-05-06T18:21:29.000+0000"", ""LastActivityDate"": null, ""LastActivityInDays"": null, ""PushCount"": 0, ""LastStageChangeDate"": ""2026-05-06T18:21:29.000+0000"", ""LastStageChangeInDays"": 1, ""FiscalQuarter"": 1, ""FiscalYear"": 2026, ""Fiscal"": ""2026 1"", ""ContactId"": null, ""LastViewedDate"": ""2026-05-06T18:21:29.000+0000"", ""LastReferencedDate"": ""2026-05-06T18:21:29.000+0000"", ""SyncedQuoteId"": null, ""ContractId"": null, ""HasOpenActivity"": false, ""HasOverdueTask"": false, ""LastAmountChangedHistoryId"": null, ""LastCloseDateChangedHistoryId"": null, ""IsPriorityRecord"": false, ""Budget_Confirmed__c"": false, ""Discovery_Completed__c"": false, ""ROI_Analysis_Completed__c"": false, ""Property_Unit__c"": null, ""Loss_Reason__c"": null, ""Special_Project__c"": null, ""Market_Sales_Lead__c"": null, ""Units__c"": 10.0, ""Property_Type__c"": null, ""Property_Category__c"": ""Cat 1"", ""Build_Type__c"": null, ""Prospective_ISP__c"": null, ""Confirmed_ISP__c"": null, ""Property_Address__c"": ""117 W AVENUE A UNIT 1 KILLEEN TX 76541"", ""Property_City__c"": ""KILLEEN"", ""Property_State__c"": ""TX"", ""Property_Zip__c"": ""76541"", ""Monday_Item_ID__c"": null, ""Agreement_Name__c"": ""KILLEEN_MDU_117-121_W_AVENUE_A"", ""SiteTracker_Project_ID__c"": null, ""SiteTracker_URL__c"": null, ""IronClad_URL__c"": null, ""Contact__c"": null, ""Stage_Icon__c"": ""?"", ""In_SiteTracker__c"": false, ""Agreements_Sign_Missing_IC__c"": 0.0, ""Sales_Status__c"": null, ""Notes_Count__c"": 1.0, ""Agreements_Signed_Missing_IC__c"": 3.0, ""Agreement_Count__c"": 3.0, ""Hold_Reason__c"": null, ""Portfolio__c"": null, ""Management_Company__c"": null, ""Incumbent_Provider__c"": null, ""Incumbent_Agreement_Type__c"": null, ""Incumbent_Agreement_Expiration__c"": null, ""Projected_Close_Date__c"": ""2026-05-06"", ""RE_Assigned__c"": ""005WR0000030R1hYAE"", ""Cancelled_EMA_Bulk_Count__c"": 0.0, ""Signed_PAL_Count__c"": 1.0, ""Franchise_Type__c"": ""In-Franchise"", ""Next_Action__c"": ""Perfoming walks on 4/15 [Placeholder forecast - update with real estimate]"", ""Next_Action_Date__c"": ""2026-04-28"", ""Property_Classification__c"": null, ""HOA__c"": false, ""New_Construction__c"": false, ""Confirmed_ISPs__c"": null, ""Prospective_ISPs__c"": null, ""Pipeline_Bucket__c"": null, ""Submitted_to_FiberFirst__c"": true, ""Submitted_to_Market__c"": false, ""Property_Location__c"": null, ""Closed_Notes__c"": null, ""FF_Notes__c"": null, ""Off_Hold_Date__c"": null, ""Sales_Handoff_Date__c"": null, ""Active_EMA_Bulk_Count__c"": 1.0, ""Latest_Note_Date__c"": ""2026-04-24T16:23:07.000+0000"", ""Latest_Note_Snippet__c"": ""[2026-04-24] Weekly Tracker - 2026-04-24 - Status: Perfoming walks on 4/15 Owner (tracker): Niraj Bulk deal signed By Jeremy Fay"", ""Sub_Bucket__c"": null, ""Substatus__c"": null}",(would be deleted),TM_review_2026-05-04,DryRun-Delete,2026-05-07T11:48:48.549623
