Id,Name,StageName,Owner,Property_Address,Property_City,Property_State,Property_Zip,current_category,franchise_type,suggested_category,distance_ft,nearest_fiber_addr,nearest_fdh,via_optk,change_type,geocode_note
006WR00000wjqDwYAI,Eleven10 at Farmers Market Apartments,Prospects,Chuck McNeely,"1110 Cesar Chavez Blvd, Dallas, TX, USA",Dallas,TX,75201,Cat 3,In-Franchise,Cat 3,87539.7,4141 HORIZON NORTH PKWY UNIT 1622 DALLAS TX 75287,FB01,,no_change,"1110 S CESAR CHAVEZ BLVD, DALLAS, TX, 75201"
006WR00000wk1EEYAY,Henderson Terrace Apartments,Marketing/Bulk Complete,Justin Barry,"1205 Henderson Street, Bridgeport, TX, USA",Bridgeport,TX,76426,Cat 1,In-Franchise,Cat 1,90.0,1202 HENDERSON ST BRIDGEPORT TX 76426,FDH03,,no_change,"1205 HENDERSON ST, BRIDGEPORT, TX, 76426"
006WR00000wk1EFYAY,Affordable Storage,PAL/ROE Complete,Chuck McNeely,3333 CR119 Hutto Texas 78634,Hutto,TX,78634,Cat 1,In-Franchise,,,,,,geocode_failed,No_Match
006WR00000wk1EGYAY,Monaghan Apartments,Marketing/Bulk Complete,Chuck McNeely,"1702 North 2nd Street, Killeen, TX, USA",Killeen,TX,76541,Cat 1,In-Franchise,Cat 1,102.2,1706 N 2ND ST UNIT OFFICE KILLEEN TX 76541,FDH06,,no_change,"1702 N 2ND ST, KILLEEN, TX, 76541"
006WR00000wk1EHYAY,Boyd South Apartments,Marketing/Bulk Complete,Chuck McNeely,"400 S Allen St, Boyd, TX 76023",Boyd,TX,76023,Cat 2,In-Franchise,Cat 1,94.4,400 S ALLEN ST UNIT 406 BOYD TX 76023,FB01,,change,"400 S ALLEN ST, BOYD, TX, 76023"
006WR00000wk1EIYAY,Eagle Ridge Terrace Apartments,Marketing/Bulk Complete,Chuck McNeely,"1500 South State Street, Decatur, TX, USA",Decatur,TX,76234,Cat 2,In-Franchise,Cat 1,65.2,105 W FORD ST DECATUR TX 76234,FDH01,,change,"1500 S STATE ST, DECATUR, TX, 76234"
006WR00000wk1EJYAY,Aspen Ridge,Marketing/Bulk Complete,Jeff Wickersham,"820 East Brown Road, Mesa, AZ, USA",Mesa,AZ,85203,Cat 2,In-Franchise,Cat 1,129.1,820 E BROWN RD UNIT OFFICE MESA AZ 85203,MDU_Aspen Ridge,,change,"820 E BROWN RD, MESA, AZ, 85203"
006WR00000wk1EKYAY,Overlook 380,Marketing/Bulk Complete,Brett Spivey,"2040 Glass Rd NE, Cedar Rapids, IA, USA",Cedar Rapids,IA,52402,Cat 3,In-Franchise,Cat 3,1191055.2,7475 JOHN J PERSHING DR OMAHA NE 68112,FDH19,,no_change,"2040 GLASS RD NE, CEDAR RAPIDS, IA, 52402"
006WR00000wk1ELYAY,Arcos De Mesa,Marketing/Bulk Complete,Jeff Chao,"1010 North Stapley Drive, Mesa, AZ, USA",Mesa,AZ,85203,Cat 2,In-Franchise,Cat 1,255.4,1010 N STAPLEY DR UNIT 120 MESA AZ 85203,MDU_Arcos De Mesa,,change,"1010 N STAPLEY DR, MESA, AZ, 85203"
006WR00000wk1EMYAY,Hunters Pointe (Mesa),Marketing/Bulk Complete,Marty Samuels,"3716 E University Dr, Mesa, AZ,85205 USA",Mesa,AZ,85205,Cat 2,In-Franchise,Cat 1,113.9,233 N VAL VISTA DR UNIT 807 MESA AZ 85205,FB08,,change,"3716 E UNIVERSITY DR, MESA, AZ, 85205"
006WR00000wk1ENYAY,Valencia Apartments,Marketing/Bulk Complete,Brett Spivey,"3300 Valencia Dr, Idaho Falls, ID, USA",Idaho Falls,ID,83404,Cat 3,In-Franchise,Cat 3,3593956.4,14602 N 19TH AVE UNIT 106 PHOENIX AZ 85023,FB01,,no_change,"3300 VALENCIA DR, IDAHO FALLS, ID, 83404"
006WR00000wk1EOYAY,Midwest Patio Home Apartments,Marketing/Bulk Complete,Brett Spivey,"400 Ripon Road, Idaho Falls, ID, USA",Idaho Falls,ID,83402,Cat 3,In-Franchise,Cat 3,3602832.8,14602 N 19TH AVE UNIT 106 PHOENIX AZ 85023,FB01,,no_change,"400 RIPON RD, IDAHO FALLS, ID, 83402"
006WR00000wk1EPYAY,Big Sky Patio Home Apartments,Marketing/Bulk Complete,Brett Spivey,"1500 Big Sky Way, Idaho Falls, ID, USA",Idaho Falls,ID,83404,Cat 3,In-Franchise,Cat 3,3597543.3,14602 N 19TH AVE UNIT 106 PHOENIX AZ 85023,FB01,,no_change,"1500 BIG SKY WAY, IDAHO FALLS, ID, 83404"
006WR00000wk1EQYAY,Hitt Road Patio Home Apartments,Marketing/Bulk Complete,Brett Spivey,"2576 Rebel Rd, Ammon, Idaho 83406, USA",Idaho Falls,ID,83406,Cat 3,In-Franchise,Cat 3,3589843.8,14602 N 19TH AVE UNIT 106 PHOENIX AZ 85023,FB01,,no_change,"2576 REBEL RD, IDAHO FALLS, ID, 83406"
006WR00000wk1ERYAY,Indian Hills Terrace,Marketing/Bulk In Progress,Jeff Chao,"102 S 85th St, Omaha, NE 68114",Omaha,NE,68114,Cat 1,In-Franchise,Cat 1,125.4,102 S 85TH ST UNIT 1 OMAHA NE 68114,FDH01,,no_change,"102 S 85TH ST, OMAHA, NE, 68114"
006WR00000wk1ESYAY,Willow Creek,Marketing/Bulk Complete,Jeff Chao,"8500 Northeast Hazel Dell Avenue, Vancouver, WA, USA",Vancouver,WA,98665,Cat 3,In-Franchise,Cat 3,4341414.0,8525 TOBIAS AVE UNIT 124 PANORAMA CITY CA 91402,FB03,,no_change,"8500 NE HAZEL DELL AVE, VANCOUVER, WA, 98665"
006WR00000wk1ETYAY,Centennial Patio Home Apartments,Marketing/Bulk Complete,Brett Spivey,"290 Hope St, Rexburg, ID, USA",Rexburg,ID,83440,Cat 3,In-Franchise,,,,,,geocode_failed,No_Match
006WR00000wk1EUYAY,Parkway Plaza,Marketing/Bulk Complete,Brett Spivey,"6220 Bristol Pkwy, Culver City, California, USA",Culver City,CA,90230,Cat 2,In-Franchise,Cat 1,67.5,5888 GREEN VALLEY CIR UNIT 5888 CULVER CITY CA 90230,FB01,,change,"6220 BRISTOL PKWY, CULVER CITY, CA, 90230"
006WR00000wk1EVYAY,The Reserve,Marketing/Bulk Complete,Brett Spivey,"22100 Erwin Street, Woodland Hills, CA, USA",Los Angeles,CA,91367,Cat 2,In-Franchise,Cat 1,178.5,6121 GLADE AVE UNIT B418 WOODLAND HILLS CA 91367,FB02,,change,"22100 ERWIN ST, WOODLAND HILLS, CA, 91367"
006WR00000wk1EWYAY,Ladera Townhouse,Marketing/Bulk Complete,Brett Spivey,"6233 South La Brea Avenue, Los Angeles, CA, USA",Los Angeles,CA,90056,Cat 2,In-Franchise,Cat 1,64.7,6233 S LA BREA AVE OFFICE INGLEWOOD CA 90056,FB04,,change,"6233 S LA BREA AVE, LOS ANGELES, CA, 90056"
006WR00000wk1EXYAY,Crestview Place Apartments,Marketing/Bulk Complete,Chuck McNeely,"950 West Thompson Street, Decatur, TX, USA",Decatur,TX,76234,Cat 2,In-Franchise,Cat 1,127.6,950 W THOMPSON ST UNIT 126 DECATUR TX 76234,MDU_Crestview Place Apartments,,change,"950 W THOMPSON ST, DECATUR, TX, 76234"
006WR00000wk1EYYAY,Cielo Apartments,Marketing/Bulk Complete,Brett Spivey,"8525 Tobias Avenue, Panorama City, CA, USA",Los Angeles,CA,91402,Cat 2,In-Franchise,Cat 1,196.4,8525 TOBIAS AVE UNIT 102 PANORAMA CITY CA 91402,FB03,,change,"8525 TOBIAS AVE, PANORAMA CITY, CA, 91402"
006WR00000wk1EZYAY,The Overlook at Thornton,Marketing/Bulk Complete,Brett Spivey,"647 West 91st Avenue, Thornton, CO, USA",Thornton,CO,80260,Cat 3,In-Franchise,Cat 3,2452412.5,18110 FISHERY RD GRETNA NE 68028,FDH01,Y,no_change,"647 W 91ST AVE, THORNTON, CO, 80260"
006WR00000wk1EaYAI,Southgate Apartments,Marketing/Bulk Complete,Brett Spivey,"7860 Citori Drive, Sandy, UT, USA",Sandy,UT,84070,Cat 3,In-Franchise,Cat 3,2550625.7,14602 N 19TH AVE UNIT 106 PHOENIX AZ 85023,FB01,,no_change,"7860 CITORI DR, SANDY, UT, 84070"
006WR00000wk1EbYAI,Valley View Estates,Marketing/Bulk Complete,Chuck McNeely,"720 Valley View Drive, Council Bluffs, IA, USA",Council Bluffs,IA,51503,Cat 3,In-Franchise,Cat 3,30304.4,415 LEAVENWORTH ST OMAHA NE 68102,FDH01,Y,no_change,"720 VALLEY VIEW DR, COUNCIL BLUFFS, IA, 51503"
006WR00000wk1EcYAI,Terrace Heights Apartments,PAL/ROE Complete,Chuck McNeely,"1701 Terrace Drive, Killeen, TX, USA",Killeen,TX,76541,Cat 1,In-Franchise,Cat 1,84.8,1701 TERRACE DR UNIT 404 KILLEEN TX 76541,FB02,,no_change,"1701 TERRACE DR, KILLEEN, TX, 76541"
006WR00000wk1EdYAI,Cougar Creek Apartments,Marketing/Bulk Complete,Jeff Chao,"8415 Northeast Hazel Dell Avenue, Vancouver, WA, USA",Vancouver,WA,98665,Cat 3,In-Franchise,Cat 3,4341583.7,8525 TOBIAS AVE UNIT 124 PANORAMA CITY CA 91402,FB03,,no_change,"8415 NE HAZEL DELL AVE, VANCOUVER, WA, 98665"
006WR00000wk1EeYAI,The Sterling Apartments,Marketing/Bulk Complete,Marty Samuels,"1303 W Juniper Ave, Gilbert, AZ 85233",Gilbert,AZ,85233,Cat 2,In-Franchise,Cat 1,126.7,1333 W GUADALUPE RD UNIT 1511 GILBERT AZ 85233,FB01,,change,"1303 W JUNIPER AVE, GILBERT, AZ, 85233"
006WR00000wk1EfYAI,Navajo Hills,Marketing/Bulk Complete,Jeff Chao,"300-306 E Navajo Rd, Tucson, AZ, USA",Tucson,AZ,85705,Cat 3,In-Franchise,Cat 1,200.2,300 E NAVAJO RD UNIT 1302 TUCSON AZ 85705,FB04,,change,"306 E NAVAJO RD, TUCSON, AZ, 85705"
006WR00000wk1EgYAI,Sun Valley Ranch Apartments,Marketing/Bulk Complete,Jeff Chao,"7353 E University Dr, Mesa, AZ 85207, USA",Mesa,AZ,85207,Cat 2,In-Franchise,Cat 1,112.1,7353 E UNIVERSITY DR UNIT 2002 MESA AZ 85207,FB01,,change,"7353 E UNIVERSITY DR, MESA, AZ, 85207"
006WR00000wk1EhYAI,Tallgrass Village,Marketing/Bulk Complete,Chuck McNeely,"3350 Amador Dr, Fort Worth, TX 76177",Fort Worth,TX,76177,Cat 2,In-Franchise,Cat 1,75.9,3325 CALERA TRL UNIT 4311 FORT WORTH TX 76177,FB15,,change,"3350 AMADOR DR, FORT WORTH, TX, 76177"
006WR00000wk1EiYAI,Yavapai Hills Apartments,Marketing/Bulk Complete,Jeff Chao,"320-332 E Yavapai Rd, Tucson, AZ, USA",Tucson,AZ,85705,Cat 3,In-Franchise,Cat 1,202.8,320 E YAVAPAI RD UNIT 1110 TUCSON AZ 85705,FB02,,change,"332 E YAVAPAI RD, TUCSON, AZ, 85705"
006WR00000wk1EjYAI,The Renaissance at Stoney Creek,Marketing/Bulk Complete,Chuck McNeely,"111 South 28th Street, Killeen, TX, USA",Killeen,TX,76541,Cat 2,In-Franchise,Cat 1,77.4,111 S 28TH ST UNIT 103 KILLEEN TX 76541,FB01,,change,"111 S 28TH ST, KILLEEN, TX, 76541"
006WR00000wk1EkYAI,Cielo on 5th (f/k/a Equinox on 5th),Marketing/Bulk Complete,Marty Samuels,"3727 East 5th Street, Tucson, AZ, USA",Tucson,AZ,85716,Cat 2,In-Franchise,Cat 1,102.0,3701 E 5th St UNIT 3703 TUCSON AZ 85716,FB01,,change,"3727 E 5TH ST, TUCSON, AZ, 85716"
006WR00000wk1ElYAI,The Bluffs of Brookside,Marketing/Bulk Complete,Chuck McNeely,"2900 Zephyr Road, Killeen, TX, USA",Killeen,TX,76543,Cat 2,In-Franchise,Cat 1,97.3,1300 OPAL RD UNIT A KILLEEN TX 76543,FDH15,,change,"2900 ZEPHYR RD, KILLEEN, TX, 76543"
006WR00000wk1EmYAI,Bay Colony Apartments,Marketing/Bulk Complete,Chuck McNeely,"4301 East Rancier Avenue, Killeen, TX, USA",Killeen,TX,76543,Cat 2,In-Franchise,Cat 1,117.9,4301 E RANCIER AVE UNIT 103 KILLEEN TX 76543,FB05,,change,"4301 E RANCIER AVE, KILLEEN, TX, 76543"
006WR00000wk1EnYAI,Hallcraft Villas Mesa 1,Marketing/Bulk Complete,Chuck McNeely,"600 S Dobson Rd, Mesa, AZ 85202, USA",Mesa,AZ,85202,Cat 2,In-Franchise,Cat 1,90.9,600 S DOBSON RD UNIT 3 MESA AZ 85202,FB40,,change,"600 S DOBSON RD, MESA, AZ, 85202"
006WR00000wk1EoYAI,Villa Pacifica Apartments - Tucson,Marketing/Bulk Complete,Jeff Chao,"4650 East 29th Street, Tucson, AZ, USA",Tucson,AZ,85711,Cat 2,In-Franchise,Cat 1,137.7,4650 E 29TH ST UNIT 107 TUCSON AZ 85711,FB03,,change,"4650 E 29TH ST, TUCSON, AZ, 85711"
006WR00000wk1EpYAI,Linea Stillwater,Marketing/Bulk Complete,Brett Spivey,"901 Big Rocky Bend, Georgetown, TX, USA",Georgetown,TX,78626,Cat 1,In-Franchise,Cat 1,86.3,901 BIG ROCKY BND GEORGETOWN TX 78626,FDH03,,no_change,"901 BIG ROCKY BEND, GEORGETOWN, TX, 78626"
006WR00000wk3O6YAI,Estates at East Riverside,Prospects,Chuck McNeely,"1300 Crossing Place, Austin, TX, USA",Austin,TX,78741,Cat 2,In-Franchise,Cat 3,119793.8,722 HIGHWAY 79 UNIT 2 HUTTO TX 78634,FDH20,,change,"1300 CROSSING PL, AUSTIN, TX, 78741"
006WR00000wk3O7YAI,Stone Vista,Prospects,Chuck McNeely,"4401 East Rancier Avenue, Killeen, TX, USA",Killeen,TX,76543,,In-Franchise,Cat 1,111.7,4301 E RANCIER AVE UNIT 103 KILLEEN TX 76543,FB05,,fill_blank,"4401 E RANCIER AVE, KILLEEN, TX, 76543"
006WR00000wk3O8YAI,Elm Grove Estates,Prospects,Chuck McNeely,"1704 Martin Luther King Jr Blvd, Killeen, TX, USA",Killeen,TX,76543,Hold,In-Franchise,Cat 1,241.2,1801 MARTIN LUTHER KING JR BLVD KILLEEN TX 76543,FDH03,,change,"1704 MARTIN LUTHER KING JR BLVD, KILLEEN, TX, 76543"
006WR00000wk3O9YAI,Icon Apartments,Prospects,Chuck McNeely,"5002 Thayer Drive, Killeen, TX, USA",Killeen,TX,76549,,In-Franchise,,,,,,geocode_failed,No_Match
006WR00000wk3OAYAY,El Camino 76 Mobile Estates,Prospects,Justin Barry,"220 North El Camino Real, Oceanside, CA, USA",Oceanside,CA,92058,Cat 1,In-Franchise,Cat 1,373.2,3784 MISSION AVE STE 155 OCEANSIDE CA 92058,FDH03,,no_change,"220 N EL CAMINO REAL, OCEANSIDE, CA, 92058"
006WR00000wk3OBYAY,Village Park Apartments,Prospects,Jeff Chao,"174 Willowspring Dr S, Encinitas, CA 92024, USA",Encinitas,CA,92024,Cat 2,In-Franchise,Cat 1,176.7,1893 FORESTDALE DR ENCINITAS CA 92024,FDH59,,change,"174 WILLOWSPRING DR S, ENCINITAS, CA, 92024"
006WR00000wk3OCYAY,The Hamptons,Prospects,Marty Samuels,"2055 E Hampton Ave, Mesa, AZ 85204, USA",Mesa,AZ,85204,,In-Franchise,Cat 2,864.5,1421 S COCHISE MESA AZ 85204,FDH23,,fill_blank,"2055 E HAMPTON AVE, MESA, AZ, 85204"
006WR00000wk3ODYAY,Terra Vida Apts,Prospects,Marty Samuels,"150 S Roosevelt Rd, Mesa, AZ 85202, USA",Mesa,AZ,85202,,In-Franchise,Cat 3,3695.9,600 S DOBSON RD UNIT 73 MESA AZ 85202,FB40,,fill_blank,"150 S ROOSEVELT RD, MESA, AZ, 85202"
006WR00000wk3OEYAY,The Palms at Augusta Ranch,Prospects,Marty Samuels,"9335 E Baseline Rd, Mesa, AZ 85209, USA",Mesa,AZ,85209,,In-Franchise,Cat 3,18764.6,7353 E UNIVERSITY DR UNIT 1132 MESA AZ 85207,FB01,,fill_blank,"9335 E BASELINE RD, MESA, AZ, 85209"
006WR00000wk3OFYAY,Pala Mesa Apartments,Prospects,Marty Samuels,"2433 W Main St, Mesa, AZ 85201, USA",Mesa,AZ,85201,,In-Franchise,Cat 3,3926.0,600 S DOBSON RD UNIT 73 MESA AZ 85202,FB40,,fill_blank,"2433 W MAIN ST, MESA, AZ, 85201"
006WR00000wk3OGYAY,The Enclave at Gilbert Senior Living,Prospects,Marty Samuels,"4929 S Val Vista Dr, Gilbert, AZ 85298, USA",Gilbert,AZ,85298,,In-Franchise,Cat 3,33723.1,552 S SUNRISE DR GILBERT AZ 85233,FDH07,,fill_blank,"4929 S VAL VISTA DR, GILBERT, AZ, 85298"
006WR00000wk3OHYAY,Riggs Circle,Prospects,Marty Samuels,"510 North Horne, Mesa, AZ 85203, USA",Mesa,AZ,85203,,In-Franchise,Cat 3,3491.8,1050 N HORNE UNIT 36 MESA AZ 85203,FDH13,,fill_blank,"510 N HORNE, MESA, AZ, 85203"
006WR00000wk3OIYAY,The Springs at Alta Mesa,Prospects,Marty Samuels,"1865 N Higley Rd, Mesa, AZ 85205, USA",Mesa,AZ,85205,,In-Franchise,Cat 3,8535.5,657 N ROANOKE MESA AZ 85205,FDH01,,fill_blank,"1865 N HIGLEY RD, MESA, AZ, 85205"
006WR00000wk3OJYAY,The Bronte East,Prospects,Marty Samuels,"325 W 5th St, Mesa, AZ, USA",Mesa,AZ,85201,,In-Franchise,Cat 2,987.5,645 N COUNTRY CLUB DR UNIT 169 MESA AZ 85201 ,FB02,,fill_blank,"325 W 5TH ST, MESA, AZ, 85201"
006WR00000wk3OKYAY,The Heritage,Prospects,Marty Samuels,36-150 E Vaughn Ave85234,Gilbert,AZ,85234,,In-Franchise,Cat 3,4974.4,620 W COMMERCE AVE GILBERT AZ 85233,FDH31,,fill_blank,"150 E VAUGHN AVE, GILBERT, AZ, 85234"
006WR00000wk3OLYAY,Skyline at Cooley Station,Prospects,Marty Samuels,"4377 East Haskell Street, Gilbert, AZ, USA",Gilbert,AZ,85295,,In-Franchise,,,,,,geocode_failed,No_Match
006WR00000wk3OMYAY,University Palms Apartments,Prospects,Brett Spivey,"1207 E 8th St, Tempe, AZ 85281, USA",Tempe,AZ,85281,Cat 3,In-Franchise,Cat 3,13732.7,600 S DOBSON RD UNIT 73 MESA AZ 85202,FB40,,no_change,"1207 E 8TH ST, TEMPE, AZ, 85281"
006WR00000wk3ONYAY,Southwest Villas,Prospects,Marty Samuels,"309 South Shouse, Mesa, AZ 85204, USA",Mesa,AZ,85204,,In-Franchise,Cat 2,648.0,1937 E BROADWAY RD MESA AZ 85204,FDH09,,fill_blank,"309 S SHOUSE, MESA, AZ, 85204"
006WR00000wk3OOYAY,The Mark at 87,Prospects,Marty Samuels,708 N Country Club Dr 85201,Mesa,AZ,85201,,In-Franchise,Cat 1,180.4,645 N COUNTRY CLUB DR UNIT 215 MESA AZ 85201 ,FB02,,fill_blank,"708 N COUNTRY CLUB DR, MESA, AZ, 85201"
006WR00000wk3OPYAY,The Pacifica,Prospects,Marty Samuels,"210 N Alma School Rd, Mesa, AZ 85201, USA",Mesa,AZ,85201,,In-Franchise,Cat 3,5872.7,701 S DOBSON RD UNIT 621 MESA AZ 85202,FB38,,fill_blank,"210 N ALMA SCHOOL RD, MESA, AZ, 85201"
006WR00000wk3OQYAY,Williams Gateway,Prospects,Marty Samuels,"5850 S Power Rd, Gilbert, AZ 85295, USA",Gilbert,AZ,85295,,In-Franchise,Cat 3,34326.3,4550 E SOUTHERN AVE UNIT 176 MESA AZ 85206,FB03,,fill_blank,"5850 S POWER RD, GILBERT, AZ, 85295"
006WR00000wk3ORYAY,Tides at Mesa,Prospects,Marty Samuels,"450 South Acacia, Mesa, AZ, USA",Mesa,AZ,85204,,In-Franchise,Cat 1,99.0,2203 E CARMEL AVE MESA AZ 85204,FDH09,,fill_blank,"450 S ACACIA, MESA, AZ, 85204"
006WR00000wk3OSYAY,Serrano Gardens,Prospects,Marty Samuels,1915 E Broadway Rd 85204,Mesa,AZ,85204,,In-Franchise,Cat 1,299.0,1937 E BROADWAY RD MESA AZ 85204,FDH09,,fill_blank,"1915 E BROADWAY RD, MESA, AZ, 85204"
006WR00000wk3OTYAY,Trails at Harris,Prospects,Marty Samuels,"1653 S Harris Dr, Mesa, AZ 85204, USA",Mesa,AZ,85204,,In-Franchise,Cat 2,919.2,1555 E HILTON AVE MESA AZ 85204,FDH22,,fill_blank,"1653 S HARRIS DR, MESA, AZ, 85204"
006WR00000wk3OUYAY,Tides on Gilbert West,Prospects,Marty Samuels,"214 N Gilbert Rd, Mesa, AZ 85203, USA",Mesa,AZ,85203,,In-Franchise,Cat 3,4158.1,1937 E BROADWAY RD MESA AZ 85204,FDH09,,fill_blank,"214 N GILBERT RD, MESA, AZ, 85203"
006WR00000wk3OVYAY,Wintercove Apartments,Prospects,Marty Samuels,"2010 N Lazona Dr, Mesa, AZ 85203, USA",Mesa,AZ,85203,,In-Franchise,Cat 3,6736.0,1010 N STAPLEY DR UNIT 212 MESA AZ 85203,MDU_Arcos De Mesa,,fill_blank,"2010 N LAZONA DR, MESA, AZ, 85203"
006WR00000wk3OWYAY,Paradise Palms-100 Spaces,Prospects,Marty Samuels,"1608 E Main St, Mesa, AZ 85203, USA",Mesa,AZ,85203,,In-Franchise,Cat 3,2775.6,36 S STAPLEY DR MESA AZ 85203,FDH13,,fill_blank,"1608 E MAIN ST, MESA, AZ, 85203"
006WR00000wk3OXYAY,Tides on Southern,Prospects,Marty Samuels,"2151 E Southern Ave, Mesa, AZ 85204, USA",Mesa,AZ,85204,,In-Franchise,Cat 2,1520.8,1953 E FLORIAN AVE MESA AZ 85204,FDH24,,fill_blank,"2151 E SOUTHERN AVE, MESA, AZ, 85204"
006WR00000wk3OYYAY,The Village at Lindsay Park Apartments,Prospects,Marty Samuels,"1441 S Lindsay Rd, Mesa, AZ 85204, USA",Mesa,AZ,85204,,In-Franchise,Cat 3,5599.8,2362 E DIAMOND AVE MESA AZ 85204,FDH09,,fill_blank,"1441 S LINDSAY RD, MESA, AZ, 85204"
006WR00000wk3OZYAY,Superstition Canyon Luxury Apartments,Prospects,Marty Samuels,"1247 S 96th St, Mesa, AZ 85209, USA",Mesa,AZ,85209,,In-Franchise,Cat 3,18060.5,7353 E UNIVERSITY DR UNIT 1132 MESA AZ 85207,FB01,,fill_blank,"1247 S 96TH ST, MESA, AZ, 85209"
006WR00000wk3OaYAI,The Courtyards,Prospects,Marty Samuels,"1111 South San Jose, Mesa, AZ 85202, USA",Mesa,AZ,85202,,In-Franchise,Cat 2,566.6,1030 S DOBSON RD UNIT 151 MESA AZ 85202,FB28,,fill_blank,"1111 S SAN JOSE, MESA, AZ, 85202"
006WR00000wk3ObYAI,Valor on Eighth,Prospects,Brett Spivey,1001 E 8th St 85281,Tempe,AZ,85281,Cat 3,In-Franchise,Cat 3,15252.7,600 S DOBSON RD UNIT 73 MESA AZ 85202,FB40,,no_change,"1001 E 8TH ST, TEMPE, AZ, 85281"
006WR00000wk3OcYAI,Village at Royal Palms,Prospects,Marty Samuels,"1335 E June St, Mesa, AZ 85203, USA",Mesa,AZ,85203,,In-Franchise,Cat 3,5801.4,1010 N STAPLEY DR UNIT 212 MESA AZ 85203,MDU_Arcos De Mesa,,fill_blank,"1335 E JUNE ST, MESA, AZ, 85203"
006WR00000wk3OdYAI,Sands Apartments,Prospects,Marty Samuels,"2305 E Main St, Mesa, AZ 85213, USA",Mesa,AZ,85213,,In-Franchise,Cat 3,2777.1,2264 E CALYPSO AVE MESA AZ 85204,FDH09,,fill_blank,"2305 E MAIN ST, MESA, AZ, 85213"
006WR00000wk3OeYAI,Palm Shadows Apartments,Prospects,Marty Samuels,"407-409 North Williams, Mesa, AZ 85203, USA",Mesa,AZ,85203,,In-Franchise,Cat 3,4588.7,1153 E MAIN ST MESA AZ 85203,FDH13,,fill_blank,"409 N WILLIAMS, MESA, AZ, 85203"
006WR00000wk3OfYAI,Page Commons,Prospects,Marty Samuels,"170 North Oak Street, Gilbert, AZ, USA",Gilbert,AZ,85233,,In-Franchise,Cat 3,3576.9,619 W COMMERCE AVE GILBERT AZ 85233,FDH31,,fill_blank,"170 N OAK ST, GILBERT, AZ, 85233"
006WR00000wk3OgYAI,Summit Lake,Prospects,Marty Samuels,"3400 N Alma School Rd, Chandler, AZ, USA",Chandler,AZ,85224,,In-Franchise,Cat 2,889.3,1063 W PERALTA AVE MESA AZ 85210,FDH06,,fill_blank,"3400 N ALMA SCHOOL RD, CHANDLER, AZ, 85224"
006WR00000wk3OhYAI,Westwood Townhomes,Prospects,Chuck McNeely,"200 Riverbend Drive, Georgetown, TX, USA",Georgetown,TX,78628,Cat 3,In-Franchise,Cat 3,5050.7,210 ROYAL DR GEORGETOWN TX 78626,FB17,,no_change,"200 RIVER BEND DR, GEORGETOWN, TX, 78628"
006WR00000wk3OiYAI,Skyline Park,Prospects,Jeff Chao,"5290 South Park Avenue, Tucson, AZ, USA",Tucson,AZ,86706,Cat 3,In-Franchise,Cat 3,24685.3,4650 E 29TH ST UNIT 336 TUCSON AZ 85711,FB03,,no_change,"5290 S PARK AVE, TUCSON, AZ, 85706"
006WR00000wk3OjYAI,Villas Valencia Townhouses,Prospects,Marty Samuels,"2059 East Brown Road, Mesa, AZ, USA",Mesa,AZ,85213,Cat 2,In-Franchise,Cat 3,6328.1,1010 N STAPLEY DR UNIT 204 MESA AZ 85203,MDU_Arcos De Mesa,,change,"2059 E BROWN RD, MESA, AZ, 85213"
006WR00000wk3OkYAI,Genoa Lakes,Prospects,Jeff Wickersham,"3320 East University Drive, Mesa, AZ, USA",Mesa,AZ,85213,Cat 2,In-Franchise,Cat 2,633.6,3522 E UNIVERSITY DR MESA AZ 85213,FDH07,,no_change,"3320 E UNIVERSITY DR, MESA, AZ, 85213"
006WR00000wk3OlYAI,Ventana Estates,Prospects,Marty Samuels,"9422 E Broadway Rd, Mesa, AZ 85208, USA",Mesa,AZ,85208,Cat 2,In-Franchise,Cat 3,14102.6,7353 E UNIVERSITY DR UNIT 1132 MESA AZ 85207,FB01,,change,"9422 E BROADWAY RD, MESA, AZ, 85208"
006WR00000wk3OmYAI,Stone Canyon Apartments,Prospects,Marty Samuels,"5210 East Hampton Avenue, Mesa, AZ 85206, USA",Mesa,AZ,85206,Cat 2,In-Franchise,Cat 3,4913.7,4550 E SOUTHERN AVE UNIT 176 MESA AZ 85206,FB03,,change,"5210 E HAMPTON AVE, MESA, AZ, 85206"
006WR00000wk3OnYAI,Indigo Lofts,Prospects,Jeff Wickersham,"737 East Brown Road, Mesa, AZ, USA",Mesa,AZ,85203,Cat 2,In-Franchise,Cat 1,239.6,1050 N HORNE UNIT 7 MESA AZ 85203,FDH13,,change,"737 E BROWN RD, MESA, AZ, 85203"
006WR00000wk3OoYAI,Wasatch Club,Prospects,Brett Spivey,"6960 S State St, Midvale, UT 84047",Midvale,UT,84047,Cat 3,In-Franchise,Cat 3,2556480.8,14602 N 19TH AVE UNIT 106 PHOENIX AZ 85023,FB01,,no_change,"6960 S STATE ST, MIDVALE, UT, 84047"
006WR00000wk3OpYAI,Chandler Ridge,Prospects,Jeff Wickersham,"102 West Palomino Drive, Chandler, AZ, USA",Chandler,AZ,85225,Cat 2,In-Franchise,Cat 3,5043.3,465 W PERALTA AVE MESA AZ 85210,FDH05,,change,"102 W PALOMINO DR, CHANDLER, AZ, 85225"
