SF_Id,Name,Field,Before,After,Source,Timestamp,Action
006WR00000wkClkYAE,Las Brisas,Property_Category__c,(null/Cat 3),Cat 2,vetro_tightened.py v2,2026-04-24T13:49:49,backfill
006WR00000wkA8ZYAU,Del Mar Downs Condos,Property_Category__c,(null/Cat 3),Cat 2,vetro_tightened.py v2,2026-04-24T13:49:49,backfill
006WR00000wk1EVYAY,The Reserve,Property_Category__c,(null/Cat 3),Cat 2,vetro_tightened.py v2,2026-04-24T13:49:49,backfill
006WR00000wk1EgYAI,Sun Valley Ranch Apartments,Property_Category__c,(null/Cat 3),Cat 2,vetro_tightened.py v2,2026-04-24T13:49:49,backfill
006WR00000wk1ElYAI,The Bluffs of Brookside,Property_Category__c,(null/Cat 3),Cat 2,vetro_tightened.py v2,2026-04-24T13:49:49,backfill
006WR00000wkEcUYAU,Dobson Ranch Condos,Property_Category__c,(null/Cat 3),Cat 2,vetro_tightened.py v2,2026-04-24T13:49:49,backfill
006WR00000wkEcjYAE,Lakeside Apartment Homes,Property_Category__c,(null/Cat 3),Cat 2,vetro_tightened.py v2,2026-04-24T13:49:49,backfill
006WR00000wkA8zYAE,6314 Boyd Street,Property_Category__c,(null/Cat 3),Cat 2,vetro_tightened.py v2,2026-04-24T13:49:49,backfill
006WR00000wkEcFYAU,Equinox on Country Club,Property_Category__c,(null/Cat 3),Cat 2,vetro_tightened.py v2,2026-04-24T13:49:49,backfill
006WR00000wkEcfYAE,Enclave at Westport,Property_Category__c,(null/Cat 3),Cat 2,vetro_tightened.py v2,2026-04-24T13:49:49,backfill
006WR00000wkEcgYAE,Northampton Arms Apartments,Property_Category__c,(null/Cat 3),Cat 2,vetro_tightened.py v2,2026-04-24T13:49:49,backfill
006WR00000wk1EjYAI,The Renaissance at Stoney Creek,Property_Category__c,(null/Cat 3),Cat 2,vetro_tightened.py v2,2026-04-24T13:49:49,backfill
006WR00000wk9SDYAY,Meadow Glen Mobile Home Park,Property_Category__c,(null/Cat 3),Cat 2,vetro_tightened.py v2,2026-04-24T13:49:49,backfill
006WR00000wkDttYAE,Legend of Fort Worth: Senior Living_OneSource project,Property_Category__c,(null/Cat 3),Cat 2,vetro_tightened.py v2,2026-04-24T13:49:49,backfill
006WR00000yuqW4YAI,Beach Street Encinitas,Property_Category__c,(null/Cat 3),Cat 2,vetro_tightened.py v2,2026-04-24T13:49:49,backfill
006WR00000wk1EJYAY,Aspen Ridge,Property_Category__c,(null/Cat 3),Cat 2,vetro_tightened.py v2,2026-04-24T13:49:49,backfill
006WR00000wkClPYAU,Crestwood Apartment Homes,Property_Category__c,(null/Cat 3),Cat 2,vetro_tightened.py v2,2026-04-24T13:49:49,backfill
006WR00000wk1EUYAY,Parkway Plaza,Property_Category__c,(null/Cat 3),Cat 2,vetro_tightened.py v2,2026-04-24T13:49:49,backfill
006WR00000wkEcIYAU,Lost Spurs,Property_Category__c,(null/Cat 3),Cat 2,vetro_tightened.py v2,2026-04-24T13:49:49,backfill
006WR00000wkEcSYAU,Dobson Greens Condo HOA,Property_Category__c,(null/Cat 3),Cat 2,vetro_tightened.py v2,2026-04-24T13:49:49,backfill
006WR00000wkCllYAE,Del Mar Shores Terrace,Property_Category__c,(null/Cat 3),Cat 2,vetro_tightened.py v2,2026-04-24T13:49:49,backfill
006WR00000wkF0jYAE,Rhome Apartments,Property_Category__c,(null/Cat 3),Cat 2,vetro_tightened.py v2,2026-04-24T13:49:49,backfill
