Id,Name,Circuit_ID__c,Unit__c,Activated__c,Address_Activation_Date__c,Address_Deactivated__c,Import_DateTime__c,Parent_Business_Base_Address
a02WR00000FcPtEYAV,325 N ASH AVE AZLE TX 76020,TX0601-010000091A,,No,,No,2025-10-06T18:04:52.000+0000,325 N ASH AVE AZLE TX
a02WR00000FcPtsYAF,329 N ASH AVE AZLE TX 76020,TX0601-010000059A,,No,,No,2025-10-06T18:04:52.000+0000,329 N ASH AVE AZLE TX
a02WR00000FcPttYAF,329 WISHBONE LN FORT WORTH TX 76052,TX0602-025000024A,,No,,No,2025-10-06T18:04:52.000+0000,329 WISHBONE LN FORT WORTH TX
a02WR00000FcPvyYAF,332 WISHBONE LN FORT WORTH TX 76052,TX0602-025000043A,,No,,No,2025-10-06T18:04:52.000+0000,332 WISHBONE LN FORT WORTH TX
a02WR00000FcPw9YAF,333 N ASH AVE AZLE TX 76020,TX0601-010000131A,,No,,No,2025-10-06T18:04:52.000+0000,333 N ASH AVE AZLE TX
a02WR00000FcPzmYAF,337 N ASH AVE AZLE TX 76020,TX0601-010000114A,,No,,No,2025-10-06T18:04:52.000+0000,337 N ASH AVE AZLE TX
a02WR00000FcPzxYAF,337 WISHBONE LN FORT WORTH TX 76052,TX0602-025000037A,,No,,No,2025-10-06T18:04:52.000+0000,337 WISHBONE LN FORT WORTH TX
a02WR00000FcQ0AYAV,340 WISHBONE LN FORT WORTH TX 76052,TX0602-025000042A,,No,,No,2025-10-06T18:04:52.000+0000,340 WISHBONE LN FORT WORTH TX
a02WR00000FcQ0zYAF,341 N ASH AVE AZLE TX 76020,TX0601-010000012A,,No,,No,2025-10-06T18:04:52.000+0000,341 N ASH AVE AZLE TX
a02WR00000FcQ2FYAV,345 WISHBONE LN FORT WORTH TX 76052,TX0602-025000038A,,No,,No,2025-10-06T18:04:52.000+0000,345 WISHBONE LN FORT WORTH TX
a02WR00000FcQ2VYAV,348 WISHBONE LN FORT WORTH TX 76052,TX0602-025000025A,,No,,No,2025-10-06T18:04:52.000+0000,348 WISHBONE LN FORT WORTH TX
a02WR00000FcQ2bYAF,349 WISHBONE LN FORT WORTH TX 76052,TX0602-025000020A,,No,,No,2025-10-06T18:04:52.000+0000,349 WISHBONE LN FORT WORTH TX
a02WR00000FcQ3tYAF,352 WISHBONE LN FORT WORTH TX 76052,TX0602-025000026A,,No,,No,2025-10-06T18:04:52.000+0000,352 WISHBONE LN FORT WORTH TX
a02WR00000FcQ4IYAV,353 WISHBONE LN FORT WORTH TX 76052,TX0602-025000019A,,No,,No,2025-10-06T18:04:52.000+0000,353 WISHBONE LN FORT WORTH TX
a02WR00000FcQ5MYAV,3601 KELLER HICKS RD FORT WORTH TX 76244,TX0605-015000042A,,No,,No,2025-10-06T18:04:52.000+0000,3601 KELLER HICKS RD FORT WORTH TX
a02WR00000FcQ62YAF,3630 SHIVER RD FORT WORTH TX 76244,TX0607-024000251A,,No,,No,2025-10-06T18:04:52.000+0000,3630 SHIVER RD FORT WORTH TX
a02WR00000FcQ6kYAF,3665 KELLER HICKS RD FORT WORTH TX 76244,TX0605-015000040A,,No,,No,2025-10-06T18:04:52.000+0000,3665 KELLER HICKS RD FORT WORTH TX
a02WR00000FcQ6vYAF,3701 CONFIDENCE DR FORT WORTH TX 76244,TX0605-013000426A,,No,,No,2025-10-06T18:04:52.000+0000,3701 CONFIDENCE DR FORT WORTH TX
a02WR00000FcQ6yYAF,3701 LONGSTRAW DR FORT WORTH TX 76137,TX0604-009000021A,,No,,No,2025-10-06T18:04:52.000+0000,3701 LONGSTRAW DR FORT WORTH TX
a02WR00000FcQ79YAF,3705 LONGSTRAW DR FORT WORTH TX 76137,TX0604-009000053A,,No,,No,2025-10-06T18:04:52.000+0000,3705 LONGSTRAW DR FORT WORTH TX
a02WR00000FcQ7CYAV,3709 LONGSTRAW DR FORT WORTH TX 76137,TX0604-009000054A,,No,,No,2025-10-06T18:04:52.000+0000,3709 LONGSTRAW DR FORT WORTH TX
a02WR00000FcQ7SYAV,3713 LONGSTRAW DR FORT WORTH TX 76137,TX0604-009000055A,,No,,No,2025-10-06T18:04:52.000+0000,3713 LONGSTRAW DR FORT WORTH TX
a02WR00000FcQ7bYAF,3717 LONGSTRAW DR FORT WORTH TX 76137,TX0604-009000056A,,No,,No,2025-10-06T18:04:52.000+0000,3717 LONGSTRAW DR FORT WORTH TX
a02WR00000FcQ7hYAF,3721 LONGSTRAW DR FORT WORTH TX 76137,TX0604-009000038A,,No,,No,2025-10-06T18:04:52.000+0000,3721 LONGSTRAW DR FORT WORTH TX
a02WR00000FcQ7qYAF,3725 LONGSTRAW DR FORT WORTH TX 76137,TX0604-009000057A,,No,,No,2025-10-06T18:04:52.000+0000,3725 LONGSTRAW DR FORT WORTH TX
a02WR00000FcQ7tYAF,3729 LONGSTRAW DR FORT WORTH TX 76137,TX0604-009000058A,,No,,No,2025-10-06T18:04:52.000+0000,3729 LONGSTRAW DR FORT WORTH TX
a02WR00000FcQ7uYAF,3730 HASLET ROANOKE RD GATE FORT WORTH TX 76262,TX0603-009000411A,GATE,Yes,2024-10-02,No,2025-10-06T18:04:52.000+0000,3730 HASLET ROANOKE RD FORT WORTH TX
a02WR00000FcQ7xYAF,3733 LONGSTRAW DR FORT WORTH TX 76137,TX0604-009000059A,,No,,No,2025-10-06T18:04:52.000+0000,3733 LONGSTRAW DR FORT WORTH TX
a02WR00000FcQ80YAF,3737 LONGSTRAW DR FORT WORTH TX 76137,TX0604-009000008A,,No,,No,2025-10-06T18:04:52.000+0000,3737 LONGSTRAW DR FORT WORTH TX
a02WR00000FcQ8HYAV,3741 LONGSTRAW DR FORT WORTH TX 76137,TX0604-009000060A,,No,,No,2025-10-06T18:04:52.000+0000,3741 LONGSTRAW DR FORT WORTH TX
a02WR00000FcQATYA3,382 S ASH AVE AZLE TX 76020,TX0601-011000013A,,No,,No,2025-10-06T18:04:52.000+0000,382 S ASH AVE AZLE TX
a02WR00000FcQAmYAN,3821 LONGSTRAW DR FORT WORTH TX 76137,TX0604-009000029A,,No,,No,2025-10-06T18:04:52.000+0000,3821 LONGSTRAW DR FORT WORTH TX
a02WR00000FcQApYAN,3825 LONGSTRAW DR FORT WORTH TX 76137,TX0604-009000016A,,No,,No,2025-10-06T18:04:52.000+0000,3825 LONGSTRAW DR FORT WORTH TX
a02WR00000FcQAqYAN,3829 LONGSTRAW DR FORT WORTH TX 76137,TX0604-009000052A,,No,,No,2025-10-06T18:04:52.000+0000,3829 LONGSTRAW DR FORT WORTH TX
a02WR00000FcQAxYAN,386 S ASH AVE AZLE TX 76020,TX0601-011000012A,,No,,No,2025-10-06T18:04:52.000+0000,386 S ASH AVE AZLE TX
a02WR00000FcQBHYA3,3901 LONGSTRAW DR FORT WORTH TX 76137,TX0604-009000046A,,No,,No,2025-10-06T18:04:52.000+0000,3901 LONGSTRAW DR FORT WORTH TX
a02WR00000FcQBXYA3,3905 LONGSTRAW DR FORT WORTH TX 76137,TX0604-009000047A,,No,,No,2025-10-06T18:04:52.000+0000,3905 LONGSTRAW DR FORT WORTH TX
a02WR00000FcQBaYAN,3909 LONGSTRAW DR FORT WORTH TX 76137,TX0604-009000048A,,No,,No,2025-10-06T18:04:52.000+0000,3909 LONGSTRAW DR FORT WORTH TX
a02WR00000FcQBeYAN,3913 LONGSTRAW DR FORT WORTH TX 76137,TX0604-009000037A,,No,,No,2025-10-06T18:04:52.000+0000,3913 LONGSTRAW DR FORT WORTH TX
a02WR00000FcQBsYAN,392 S ASH AVE AZLE TX 76020,TX0601-011000005A,,No,,No,2025-10-06T18:04:52.000+0000,392 S ASH AVE AZLE TX
a02WR00000JsDQ8YAN,1248 FM 407 UNIT 500 ARGYLE TX 76226,TX0603-021002279A,UNIT 500,No,,No,2025-12-08T16:00:14.000+0000,1248 FM 407 ARGYLE TX
a02WR00000LaLyvYAF,5314 CORBY ST UNIT 1 OMAHA NE 68104,NE0112-003080024A,UNIT 1,No,,No,2025-12-08T16:00:14.000+0000,5314 5314 CORBY ST ST OMAHA NE
a02WR00000MEi2wYAD,1000 MALLARD LN OFFICE TAYLOR TX 76574,TX1802-012290148A,OFFICE,Yes,2025-03-12,No,2025-10-06T16:55:15.000+0000,1000 MALLARD LN TAYLOR TX
a02WR00000MEi2yYAD,105 ODBODY CT JARRELL TX 76537,TX1202-021000081A,,Yes,2025-07-07,No,2025-10-06T16:55:15.000+0000,105 ODBODY CT JARRELL TX
a02WR00000MEi2zYAD,106 ALAMITO RD RHOME TX 76078,TX0602-004000547A,,Yes,2023-06-22,No,2025-10-06T16:55:15.000+0000,106 ALAMITO RD RHOME TX
a02WR00000MEi30YAD,107 E STACIE RD HARKER HEIGHTS TX 76548,TX1001-008000051A,,No,2024-08-01,Yes,2025-10-06T16:55:15.000+0000,107 E STACIE RD HARKER HEIGHTS TX
a02WR00000MEi31YAD,107 SISAL LN RHOME TX 76078,TX0602-004000590A,,Yes,2025-02-19,No,2025-10-06T16:55:15.000+0000,107 SISAL LN RHOME TX
a02WR00000MEi32YAD,1101 BEAR CREEK PKWY UNIT 3101 KELLER TX 76248,TX0606-FB03010392A,UNIT 3101,Yes,2021-01-01,No,2025-10-06T16:55:15.000+0000,1101 BEAR CREEK PKWY KELLER TX
a02WR00000MEi33YAD,1101 BEAR CREEK PKWY UNIT 3123 KELLER TX 76248,TX0606-FB03020393A,UNIT 3123,No,2022-10-19,Yes,2025-10-06T16:55:15.000+0000,1101 BEAR CREEK PKWY KELLER TX
a02WR00000MEi34YAD,1101 S SYCAMORE OFFICE MESA AZ 85202,AZ0103-FB25620062A,OFFICE,Yes,2025-02-26,No,2025-10-06T16:55:15.000+0000,1101 S SYCAMORE MESA AZ
a02WR00000MEi35YAD,112 BEL GRAND RD HASLET TX 76052,TX0602-034000161A,,Yes,2024-09-27,No,2025-10-06T16:55:15.000+0000,112 BEL GRAND RD HASLET TX
a02WR00000MEi36YAD,113 SLOWBES WAY JARRELL TX 76537,TX1201-004000093A,,Yes,2023-09-15,No,2025-10-06T16:55:15.000+0000,113 SLOWBES WAY JARRELL TX
a02WR00000MEi37YAD,1205 COUNTY ROAD 315 JARRELL TX 76537,TX1202-004000005A,,Yes,2025-01-22,No,2025-10-06T16:55:15.000+0000,1205 COUNTY ROAD 315 JARRELL TX
a02WR00000MEi38YAD,121 SHOREVIEW DR RHOME TX 76078,TX0602-004000423A,,Yes,2023-06-21,No,2025-10-06T16:55:15.000+0000,121 SHOREVIEW DR RHOME TX
a02WR00000MEi39YAD,12412 STEEL WOOD LN RHOME TX 76078,TX0602-017000209A,,Yes,2024-06-26,No,2025-10-06T16:55:15.000+0000,12412 STEEL WOOD LN RHOME TX
a02WR00000MEi3AYAT,131 QUEST CT KELLER TX 76248,TX0606-012000001A,,Yes,2024-09-30,No,2025-10-06T16:55:15.000+0000,131 QUEST CT KELLER TX
a02WR00000MEi3BYAT,131 SHOREVIEW DR RHOME TX 76078,TX0602-004000312A,,No,2024-11-08,Yes,2025-10-06T16:55:15.000+0000,131 SHOREVIEW DR RHOME TX
a02WR00000MEi3CYAT,1310 W FM 487 UNIT A JARRELL TX 76537,TX1201-004000191A,UNIT A,Yes,2024-03-12,No,2025-10-06T16:55:15.000+0000,1310 W FM 487 JARRELL TX
a02WR00000MEi3DYAT,1331 W BASELINE RD UNIT OFFICE MESA AZ 85202,AZ0101-FB05160116A,UNIT OFFICE,Yes,2024-06-05,No,2025-10-06T16:55:15.000+0000,1331 W BASELINE RD MESA AZ
a02WR00000MEi3EYAT,13401 ANNIE OAKLEY CIR UNIT 725 ROANOKE TX 76262,TX0605-FB02210121A,UNIT 725,Yes,2022-04-11,No,2025-10-06T16:55:15.000+0000,13401 ANNIE OAKLEY CIR ROANOKE TX
a02WR00000MEi3FYAT,13450 ALTA VISTA RD LEASING OFFICE ROANOKE TX 76262,TX0605-FB02010240A,LEASING OFFICE,No,2021-01-01,Yes,2025-10-06T16:55:15.000+0000,13450 ALTA VISTA RD ROANOKE TX
a02WR00000MEi3GYAT,13524 ALTA VISTA RD ROANOKE TX 76262,TX0605-FB01010340A,,Yes,2025-06-05,No,2025-10-06T16:55:15.000+0000,13524 ALTA VISTA RD ROANOKE TX
a02WR00000MEi3HYAT,136 SPRINGHILL RD N BOYD TX 76023,TX0602-001000006A,,No,2023-04-12,Yes,2025-10-06T16:55:15.000+0000,136 SPRINGHILL RD N BOYD TX
a02WR00000MEi3RYAT,1500 COUNTY ROAD 313 JARRELL TX 76537,TX1202-010000023A,,Yes,2024-05-03,No,2025-10-06T16:55:15.000+0000,1500 COUNTY ROAD 313 JARRELL TX
a02WR00000MEi3SYAT,151 QUEST CT KELLER TX 76248,TX0606-012000002A,,No,2024-09-09,Yes,2025-10-06T16:55:15.000+0000,151 QUEST CT KELLER TX
a02WR00000MEi3VYAT,1661 COUNTY ROAD 313 LEASING OFFICE JARRELL TX 76537,TX0602-011250025A,LEASING OFFICE,No,2024-11-19,Yes,2025-10-06T16:55:15.000+0000,1661 COUNTY ROAD 313 JARRELL TX
a02WR00000MEi3WYAT,1661 COUNTY ROAD 313 UNIT 1201 JARRELL TX 76537,TX0602-011360036A,UNIT 1201,Yes,2024-01-19,No,2025-10-06T16:55:15.000+0000,1661 COUNTY ROAD 313 JARRELL TX
a02WR00000MEi3XYAT,1661 COUNTY ROAD 313 UNIT 1202 JARRELL TX 76537,TX0602-011370037A,UNIT 1202,Yes,2024-08-19,No,2025-10-06T16:55:15.000+0000,1661 COUNTY ROAD 313 JARRELL TX
a02WR00000MEi3YYAT,1661 COUNTY ROAD 313 UNIT 1203 JARRELL TX 76537,TX0602-011380038A,UNIT 1203,No,2023-12-12,Yes,2025-10-06T16:55:15.000+0000,1661 COUNTY ROAD 313 JARRELL TX
a02WR00000MEi3ZYAT,1661 COUNTY ROAD 313 UNIT 1204 JARRELL TX 76537,TX0602-011390039A,UNIT 1204,No,2023-12-12,Yes,2025-10-06T16:55:15.000+0000,1661 COUNTY ROAD 313 JARRELL TX
a02WR00000MEi3aYAD,1661 COUNTY ROAD 313 UNIT 1205 JARRELL TX 76537,TX0602-011400040A,UNIT 1205,Yes,2024-07-10,No,2025-10-06T16:55:15.000+0000,1661 COUNTY ROAD 313 JARRELL TX
a02WR00000MEi3bYAD,1661 COUNTY ROAD 313 UNIT 1206 JARRELL TX 76537,TX0602-011410041A,UNIT 1206,Yes,2025-02-01,No,2025-10-06T16:55:15.000+0000,1661 COUNTY ROAD 313 JARRELL TX
a02WR00000MEi3cYAD,1661 COUNTY ROAD 313 UNIT 1207 JARRELL TX 76537,TX0602-011340034A,UNIT 1207,Yes,2024-01-19,No,2025-10-06T16:55:15.000+0000,1661 COUNTY ROAD 313 JARRELL TX
a02WR00000MEi3dYAD,1661 COUNTY ROAD 313 UNIT 1208 JARRELL TX 76537,TX0602-011350035A,UNIT 1208,No,2023-12-12,Yes,2025-10-06T16:55:15.000+0000,1661 COUNTY ROAD 313 JARRELL TX
a02WR00000MEi3eYAD,1661 COUNTY ROAD 313 UNIT 1301 JARRELL TX 76537,TX0602-011580058A,UNIT 1301,No,2023-12-12,Yes,2025-10-06T16:55:15.000+0000,1661 COUNTY ROAD 313 JARRELL TX
a02WR00000MEi3fYAD,1661 COUNTY ROAD 313 UNIT 1302 JARRELL TX 76537,TX0602-011620062A,UNIT 1302,Yes,2024-11-29,No,2025-10-06T16:55:15.000+0000,1661 COUNTY ROAD 313 JARRELL TX
a02WR00000MEi3gYAD,1661 COUNTY ROAD 313 UNIT 1303 JARRELL TX 76537,TX0602-011630063A,UNIT 1303,No,2025-03-10,Yes,2025-10-06T16:55:15.000+0000,1661 COUNTY ROAD 313 JARRELL TX
a02WR00000MEi3hYAD,1661 COUNTY ROAD 313 UNIT 1304 JARRELL TX 76537,TX0602-011640064A,UNIT 1304,No,2023-12-12,Yes,2025-10-06T16:55:15.000+0000,1661 COUNTY ROAD 313 JARRELL TX
a02WR00000MEi3iYAD,1661 COUNTY ROAD 313 UNIT 1305 JARRELL TX 76537,TX0602-011650065A,UNIT 1305,No,2024-01-24,Yes,2025-10-06T16:55:15.000+0000,1661 COUNTY ROAD 313 JARRELL TX
a02WR00000MEi3jYAD,1661 COUNTY ROAD 313 UNIT 1306 JARRELL TX 76537,TX0602-011590059A,UNIT 1306,No,2023-12-12,Yes,2025-10-06T16:55:15.000+0000,1661 COUNTY ROAD 313 JARRELL TX
a02WR00000MEi3kYAD,1661 COUNTY ROAD 313 UNIT 1307 JARRELL TX 76537,TX0602-011600060A,UNIT 1307,No,2023-12-12,Yes,2025-10-06T16:55:15.000+0000,1661 COUNTY ROAD 313 JARRELL TX
a02WR00000MEi3lYAD,1661 COUNTY ROAD 313 UNIT 1308 JARRELL TX 76537,TX0602-011610061A,UNIT 1308,Yes,2025-03-03,No,2025-10-06T16:55:15.000+0000,1661 COUNTY ROAD 313 JARRELL TX
a02WR00000MEi3mYAD,1661 COUNTY ROAD 313 UNIT 1401 JARRELL TX 76537,TX0602-011240124A,UNIT 1401,Yes,2024-06-06,No,2025-10-06T16:55:15.000+0000,1661 COUNTY ROAD 313 JARRELL TX
a02WR00000MEi3nYAD,1661 COUNTY ROAD 313 UNIT 1402 JARRELL TX 76537,TX0602-011160116A,UNIT 1402,Yes,2024-09-16,No,2025-10-06T16:55:15.000+0000,1661 COUNTY ROAD 313 JARRELL TX
a02WR00000MEi3oYAD,1661 COUNTY ROAD 313 UNIT 1403 JARRELL TX 76537,TX0602-011170117A,UNIT 1403,Yes,2024-09-04,No,2025-10-06T16:55:15.000+0000,1661 COUNTY ROAD 313 JARRELL TX
a02WR00000MEi3pYAD,1661 COUNTY ROAD 313 UNIT 1404 JARRELL TX 76537,TX0602-011180118A,UNIT 1404,No,2023-12-12,Yes,2025-10-06T16:55:15.000+0000,1661 COUNTY ROAD 313 JARRELL TX
a02WR00000MEi3qYAD,1661 COUNTY ROAD 313 UNIT 1405 JARRELL TX 76537,TX0602-011190119A,UNIT 1405,Yes,2025-08-06,No,2025-10-06T16:55:15.000+0000,1661 COUNTY ROAD 313 JARRELL TX
a02WR00000MEi3rYAD,1661 COUNTY ROAD 313 UNIT 1406 JARRELL TX 76537,TX0602-011200120A,UNIT 1406,Yes,2024-08-17,No,2025-10-06T16:55:15.000+0000,1661 COUNTY ROAD 313 JARRELL TX
a02WR00000MEi3sYAD,1661 COUNTY ROAD 313 UNIT 1407 JARRELL TX 76537,TX0602-011250125A,UNIT 1407,Yes,2024-01-03,No,2025-10-06T16:55:15.000+0000,1661 COUNTY ROAD 313 JARRELL TX
a02WR00000MEi3tYAD,1661 COUNTY ROAD 313 UNIT 1408 JARRELL TX 76537,TX0602-011140114A,UNIT 1408,Yes,2024-01-27,No,2025-10-06T16:55:15.000+0000,1661 COUNTY ROAD 313 JARRELL TX
a02WR00000MEi3uYAD,1661 COUNTY ROAD 313 UNIT 1409 JARRELL TX 76537,TX0602-011210121A,UNIT 1409,Yes,2024-08-08,No,2025-10-06T16:55:15.000+0000,1661 COUNTY ROAD 313 JARRELL TX
a02WR00000MEi3vYAD,1661 COUNTY ROAD 313 UNIT 1410 JARRELL TX 76537,TX0602-011220122A,UNIT 1410,No,2024-11-12,Yes,2025-10-06T16:55:15.000+0000,1661 COUNTY ROAD 313 JARRELL TX
a02WR00000MEi3wYAD,1661 COUNTY ROAD 313 UNIT 1411 JARRELL TX 76537,TX0602-011230123A,UNIT 1411,No,2023-12-12,Yes,2025-10-06T16:55:15.000+0000,1661 COUNTY ROAD 313 JARRELL TX
a02WR00000MEi3xYAD,1661 COUNTY ROAD 313 UNIT 1412 JARRELL TX 76537,TX0602-011150115A,UNIT 1412,No,2025-05-11,Yes,2025-10-06T16:55:15.000+0000,1661 COUNTY ROAD 313 JARRELL TX
a02WR00000MEi3yYAD,1661 COUNTY ROAD 313 UNIT 1413 JARRELL TX 76537,TX0602-011260126A,UNIT 1413,No,2023-12-12,Yes,2025-10-06T16:55:15.000+0000,1661 COUNTY ROAD 313 JARRELL TX
a02WR00000MEi3zYAD,1661 COUNTY ROAD 313 UNIT 1414 JARRELL TX 76537,TX0602-011270127A,UNIT 1414,No,2023-12-12,Yes,2025-10-06T16:55:15.000+0000,1661 COUNTY ROAD 313 JARRELL TX
a02WR00000MEi40YAD,1661 COUNTY ROAD 313 UNIT 1415 JARRELL TX 76537,TX0602-011280128A,UNIT 1415,No,2023-12-12,Yes,2025-10-06T16:55:15.000+0000,1661 COUNTY ROAD 313 JARRELL TX
a02WR00000MEi41YAD,1661 COUNTY ROAD 313 UNIT 1416 JARRELL TX 76537,TX0602-011290129A,UNIT 1416,Yes,2024-06-14,No,2025-10-06T16:55:15.000+0000,1661 COUNTY ROAD 313 JARRELL TX
a02WR00000MEi42YAD,1661 COUNTY ROAD 313 UNIT 1501 JARRELL TX 76537,TX0602-011080108A,UNIT 1501,Yes,2024-01-05,No,2025-10-06T16:55:15.000+0000,1661 COUNTY ROAD 313 JARRELL TX
a02WR00000MEi43YAD,1661 COUNTY ROAD 313 UNIT 1502 JARRELL TX 76537,TX0602-011090109A,UNIT 1502,Yes,2025-04-30,No,2025-10-06T16:55:15.000+0000,1661 COUNTY ROAD 313 JARRELL TX
a02WR00000MEi44YAD,1661 COUNTY ROAD 313 UNIT 1503 JARRELL TX 76537,TX0602-011060106A,UNIT 1503,No,2023-12-13,Yes,2025-10-06T16:55:15.000+0000,1661 COUNTY ROAD 313 JARRELL TX
a02WR00000MEi45YAD,1661 COUNTY ROAD 313 UNIT 1504 JARRELL TX 76537,TX0602-011100110A,UNIT 1504,No,2023-12-13,Yes,2025-10-06T16:55:15.000+0000,1661 COUNTY ROAD 313 JARRELL TX
a02WR00000MEi46YAD,1661 COUNTY ROAD 313 UNIT 1505 JARRELL TX 76537,TX0602-011110111A,UNIT 1505,No,2023-12-13,Yes,2025-10-06T16:55:15.000+0000,1661 COUNTY ROAD 313 JARRELL TX
a02WR00000MEi47YAD,1661 COUNTY ROAD 313 UNIT 1506 JARRELL TX 76537,TX0602-011120112A,UNIT 1506,No,2024-02-01,Yes,2025-10-06T16:55:15.000+0000,1661 COUNTY ROAD 313 JARRELL TX
a02WR00000MEi48YAD,1661 COUNTY ROAD 313 UNIT 1507 JARRELL TX 76537,TX0602-011980098A,UNIT 1507,No,2024-01-24,Yes,2025-10-06T16:55:15.000+0000,1661 COUNTY ROAD 313 JARRELL TX
a02WR00000MEi49YAD,1661 COUNTY ROAD 313 UNIT 1508 JARRELL TX 76537,TX0602-011990099A,UNIT 1508,No,2023-12-13,Yes,2025-10-06T16:55:15.000+0000,1661 COUNTY ROAD 313 JARRELL TX
a02WR00000MEi4AYAT,1661 COUNTY ROAD 313 UNIT 1509 JARRELL TX 76537,TX1202-011010278A,UNIT 1509,No,2024-08-23,Yes,2025-10-06T16:55:15.000+0000,1661 COUNTY ROAD 313 JARRELL TX
a02WR00000MEi4BYAT,1661 COUNTY ROAD 313 UNIT 1510 JARRELL TX 76537,TX0602-011070107A,UNIT 1510,No,2023-12-13,Yes,2025-10-06T16:55:15.000+0000,1661 COUNTY ROAD 313 JARRELL TX
a02WR00000MEi4CYAT,1661 COUNTY ROAD 313 UNIT 1511 JARRELL TX 76537,TX0602-011010101A,UNIT 1511,No,2024-09-09,Yes,2025-10-06T16:55:15.000+0000,1661 COUNTY ROAD 313 JARRELL TX
a02WR00000MEi4DYAT,1661 COUNTY ROAD 313 UNIT 1512 JARRELL TX 76537,TX0602-011020102A,UNIT 1512,No,2023-12-13,Yes,2025-10-06T16:55:15.000+0000,1661 COUNTY ROAD 313 JARRELL TX
a02WR00000MEi4EYAT,1661 COUNTY ROAD 313 UNIT 1513 JARRELL TX 76537,TX0602-011030103A,UNIT 1513,No,2024-03-12,Yes,2025-10-06T16:55:15.000+0000,1661 COUNTY ROAD 313 JARRELL TX
a02WR00000MEi4FYAT,1661 COUNTY ROAD 313 UNIT 1514 JARRELL TX 76537,TX0602-011130113A,UNIT 1514,No,2023-12-13,Yes,2025-10-06T16:55:15.000+0000,1661 COUNTY ROAD 313 JARRELL TX
a02WR00000MEi4GYAT,1661 COUNTY ROAD 313 UNIT 1515 JARRELL TX 76537,TX0602-011040104A,UNIT 1515,No,2023-12-13,Yes,2025-10-06T16:55:15.000+0000,1661 COUNTY ROAD 313 JARRELL TX
a02WR00000MEi4HYAT,1661 COUNTY ROAD 313 UNIT 1516 JARRELL TX 76537,TX0602-011050105A,UNIT 1516,Yes,2024-01-27,No,2025-10-06T16:55:15.000+0000,1661 COUNTY ROAD 313 JARRELL TX
a02WR00000MEi4IYAT,1661 COUNTY ROAD 313 UNIT 1601 JARRELL TX 76537,TX0602-011850085A,UNIT 1601,No,2024-09-09,Yes,2025-10-06T16:55:15.000+0000,1661 COUNTY ROAD 313 JARRELL TX
a02WR00000MEi4JYAT,1661 COUNTY ROAD 313 UNIT 1602 JARRELL TX 76537,TX0602-011860086A,UNIT 1602,Yes,2025-05-01,No,2025-10-06T16:55:15.000+0000,1661 COUNTY ROAD 313 JARRELL TX
a02WR00000MEi4KYAT,1661 COUNTY ROAD 313 UNIT 1603 JARRELL TX 76537,TX0602-011870087A,UNIT 1603,Yes,2024-06-20,No,2025-10-06T16:55:15.000+0000,1661 COUNTY ROAD 313 JARRELL TX
a02WR00000MEi4LYAT,1661 COUNTY ROAD 313 UNIT 1604 JARRELL TX 76537,TX0602-011820082A,UNIT 1604,Yes,2024-10-15,No,2025-10-06T16:55:15.000+0000,1661 COUNTY ROAD 313 JARRELL TX
a02WR00000MEi4MYAT,1661 COUNTY ROAD 313 UNIT 1605 JARRELL TX 76537,TX0602-011880088A,UNIT 1605,No,2024-12-14,Yes,2025-10-06T16:55:15.000+0000,1661 COUNTY ROAD 313 JARRELL TX
a02WR00000MEi4NYAT,1661 COUNTY ROAD 313 UNIT 1606 JARRELL TX 76537,TX0602-011890089A,UNIT 1606,Yes,2024-10-02,No,2025-10-06T16:55:15.000+0000,1661 COUNTY ROAD 313 JARRELL TX
a02WR00000MEi4OYAT,1661 COUNTY ROAD 313 UNIT 1607 JARRELL TX 76537,TX0602-011900090A,UNIT 1607,No,2023-12-13,Yes,2025-10-06T16:55:15.000+0000,1661 COUNTY ROAD 313 JARRELL TX
a02WR00000MEi4PYAT,1661 COUNTY ROAD 313 UNIT 1608 JARRELL TX 76537,TX0602-011910091A,UNIT 1608,No,2025-05-30,Yes,2025-10-06T16:55:15.000+0000,1661 COUNTY ROAD 313 JARRELL TX
a02WR00000MEi4QYAT,1661 COUNTY ROAD 313 UNIT 1609 JARRELL TX 76537,TX0602-011920092A,UNIT 1609,No,2023-12-13,Yes,2025-10-06T16:55:15.000+0000,1661 COUNTY ROAD 313 JARRELL TX
a02WR00000MEi4RYAT,1661 COUNTY ROAD 313 UNIT 1610 JARRELL TX 76537,TX0602-011830083A,UNIT 1610,Yes,2024-03-04,No,2025-10-06T16:55:15.000+0000,1661 COUNTY ROAD 313 JARRELL TX
a02WR00000MEi4SYAT,1661 COUNTY ROAD 313 UNIT 1611 JARRELL TX 76537,TX0602-011840084A,UNIT 1611,No,2023-12-13,Yes,2025-10-06T16:55:15.000+0000,1661 COUNTY ROAD 313 JARRELL TX
a02WR00000MEi4TYAT,1661 COUNTY ROAD 313 UNIT 1612 JARRELL TX 76537,TX0602-011930093A,UNIT 1612,No,2023-12-13,Yes,2025-10-06T16:55:15.000+0000,1661 COUNTY ROAD 313 JARRELL TX
a02WR00000MEi4UYAT,1661 COUNTY ROAD 313 UNIT 1613 JARRELL TX 76537,TX0602-011940094A,UNIT 1613,Yes,2025-04-28,No,2025-10-06T16:55:15.000+0000,1661 COUNTY ROAD 313 JARRELL TX
